날짜,종가,전일비,시가,고가,저가,거래량,NM
2022.03.23,4185,-40,4225,4250,4170,180846,에스에이엠티
2022.03.22,4225,30,4190,4240,4150,191732,에스에이엠티
2022.03.21,4195,-35,4265,4265,4180,160324,에스에이엠티
2022.03.18,4230,-15,4270,4275,4210,182023,에스에이엠티
2022.03.17,4245,115,4160,4265,4135,528403,에스에이엠티
2022.03.16,4130,150,4050,4140,3980,386304,에스에이엠티
2022.03.15,3980,-20,4000,4000,3950,126744,에스에이엠티
2022.03.14,4000,-50,4065,4070,3985,200060,에스에이엠티
2022.03.11,4050,20,4160,4160,4040,335995,에스에이엠티
2022.03.10,4030,0,4095,4115,4020,288586,에스에이엠티
2022.03.23,24800,-500,25200,25300,24750,31029,에스제이그룹
2022.03.22,25300,550,24550,25750,24500,82506,에스제이그룹
2022.03.21,24750,-350,25350,25350,24550,26584,에스제이그룹
2022.03.18,25100,-350,25850,25900,24950,59464,에스제이그룹
2022.03.17,25450,950,26000,26000,24950,181450,에스제이그룹
2022.03.16,24500,850,24200,24700,24050,48591,에스제이그룹
2022.03.15,23650,400,22900,24000,22850,39132,에스제이그룹
2022.03.14,23250,-800,24050,24300,23100,48158,에스제이그룹
2022.03.11,24050,400,23500,24350,23500,44531,에스제이그룹
2022.03.10,23650,0,23100,24050,23100,39103,에스제이그룹
2022.03.23,712,-2,715,733,712,2146011,SG세계물산
2022.03.22,714,7,705,715,703,1032157,SG세계물산
2022.03.21,707,4,707,712,702,1262779,SG세계물산
2022.03.18,703,-4,710,715,695,1665730,SG세계물산
2022.03.17,707,-19,735,735,703,3219338,SG세계물산
2022.03.16,726,12,717,732,706,4139174,SG세계물산
2022.03.15,714,46,666,768,665,15049059,SG세계물산
2022.03.14,668,-18,696,697,664,2110298,SG세계물산
2022.03.11,686,39,650,699,645,6054549,SG세계물산
2022.03.10,647,0,641,683,641,5034335,SG세계물산
2022.03.23,59600,0,59600,59700,58700,3860,SGC이테크건설
2022.03.22,59600,0,59600,60000,58900,1605,SGC이테크건설
2022.03.21,59600,-900,60300,60500,59200,5027,SGC이테크건설
2022.03.18,60500,-100,60600,60700,59500,5365,SGC이테크건설
2022.03.17,60600,0,60600,60900,59800,5770,SGC이테크건설
2022.03.16,60600,2300,58100,63700,57500,30884,SGC이테크건설
2022.03.15,58300,-400,58600,58600,57300,2991,SGC이테크건설
2022.03.14,58700,-800,59900,60800,57800,10354,SGC이테크건설
2022.03.11,59500,1500,59100,60500,58300,17780,SGC이테크건설
2022.03.10,58000,0,57000,58400,56900,4590,SGC이테크건설
2022.03.23,155000,10000,147500,155000,146500,847083,SK바이오사이언스
2022.03.22,145000,-4000,151000,151000,145000,498627,SK바이오사이언스
2022.03.21,149000,1000,147000,152500,143500,898460,SK바이오사이언스
2022.03.18,148000,10000,139500,155500,139000,1311009,SK바이오사이언스
2022.03.17,138000,500,141000,143000,138000,418899,SK바이오사이언스
2022.03.16,137500,1500,138000,138500,134000,281901,SK바이오사이언스
2022.03.15,136000,-11000,149000,149500,135000,685159,SK바이오사이언스
2022.03.14,147000,-1000,148000,150500,146500,291019,SK바이오사이언스
2022.03.11,148000,-2000,150000,155000,147000,416030,SK바이오사이언스
2022.03.10,150000,0,148500,150000,147500,290955,SK바이오사이언스
2022.03.23,89400,-400,89800,90400,88900,106069,SK바이오팜
2022.03.22,89800,-200,90000,90500,89100,76226,SK바이오팜
2022.03.21,90000,-1900,92000,92000,89500,189530,SK바이오팜
2022.03.18,91900,-100,92100,92800,90600,200615,SK바이오팜
2022.03.17,92000,900,92000,94300,91400,276223,SK바이오팜
2022.03.16,91100,1500,89700,92200,89400,203893,SK바이오팜
2022.03.15,89600,1300,88100,89700,87600,169855,SK바이오팜
2022.03.14,88300,1000,87300,88600,86200,124949,SK바이오팜
2022.03.11,87300,300,86300,87900,86000,80127,SK바이오팜
2022.03.10,87000,0,87500,87900,85700,123482,SK바이오팜
2022.03.23,123500,0,124000,124500,122000,4061767,SK하이닉스
2022.03.22,123500,1500,121000,124000,121000,2246439,SK하이닉스
2022.03.21,122000,-2000,124000,124500,121000,3433809,SK하이닉스
2022.03.18,124000,0,124000,125000,121000,4493159,SK하이닉스
2022.03.17,124000,7500,121000,124500,121000,7219813,SK하이닉스
2022.03.16,116500,4000,115000,117000,114000,3739977,SK하이닉스
2022.03.15,112500,-3500,114500,115500,112000,3578256,SK하이닉스
2022.03.14,116000,-1000,115500,117000,114500,3172353,SK하이닉스
2022.03.11,117000,-3000,118500,119000,115500,3087532,SK하이닉스
2022.03.10,120000,0,121000,121500,118500,3912683,SK하이닉스
2022.03.23,8800,290,8510,8870,8370,1437687,HRS
2022.03.22,8510,350,8350,8660,8310,1239554,HRS
2022.03.21,8160,-320,8520,8560,8120,482721,HRS
2022.03.18,8480,-120,8600,8600,8370,393582,HRS
2022.03.17,8600,90,8660,8900,8530,1460318,HRS
2022.03.16,8510,10,8570,8700,8370,695390,HRS
2022.03.15,8500,70,8490,9080,8360,1830670,HRS
2022.03.14,8430,-300,8780,8790,8330,724366,HRS
2022.03.11,8730,700,7990,8760,7960,1630078,HRS
2022.03.10,8030,0,8220,8470,8010,948592,HRS
2022.03.23,31200,50,31650,31900,31050,4476098,HMM
2022.03.22,31150,-1450,32700,32900,31050,7494777,HMM
2022.03.21,32600,-1350,34000,34000,32600,5197077,HMM
2022.03.18,33950,1400,32800,34200,32650,10611192,HMM
2022.03.17,32550,550,32650,33400,32350,5096992,HMM
2022.03.16,32000,200,32400,33050,31850,5764481,HMM
2022.03.15,31800,-2700,34700,34750,31700,10074949,HMM
2022.03.14,34500,1500,32700,34900,32650,11311309,HMM
2022.03.11,33000,100,33150,34100,32500,6384798,HMM
2022.03.10,32900,0,34650,34700,32700,7638431,HMM
2022.03.23,30850,-600,31350,31950,30700,84943,에치에프알
2022.03.22,31450,-450,31850,32250,31200,145040,에치에프알
2022.03.21,31900,1450,31250,32000,31150,357321,에치에프알
2022.03.18,30450,250,30400,30800,29700,134866,에치에프알
2022.03.17,30200,1000,29600,30600,29000,187822,에치에프알
2022.03.16,29200,1700,27700,29550,27700,164763,에치에프알
2022.03.15,27500,-650,27950,28250,27400,45899,에치에프알
2022.03.14,28150,-700,28850,28850,27750,48642,에치에프알
2022.03.11,28850,200,28500,29150,28000,62411,에치에프알
2022.03.10,28650,0,28750,28900,28300,39882,에치에프알
2022.03.23,16800,-50,16950,17150,16500,130411,에코마케팅
2022.03.22,16850,-50,16800,17050,16650,63359,에코마케팅
2022.03.21,16900,200,16700,17100,16500,157997,에코마케팅
2022.03.18,16700,200,16550,16700,16200,99779,에코마케팅
2022.03.17,16500,50,16700,16700,16350,121179,에코마케팅
2022.03.16,16450,750,16000,16500,15950,139344,에코마케팅
2022.03.15,15700,0,15850,16100,15500,64544,에코마케팅
2022.03.14,15700,-350,16100,16250,15600,81164,에코마케팅
2022.03.11,16050,0,16100,16400,15900,79461,에코마케팅
2022.03.10,16050,0,16100,16400,15700,153394,에코마케팅
2022.03.23,391200,28800,374400,394500,372000,373759,에코프로비엠
2022.03.22,362400,-300,364300,364800,356400,101540,에코프로비엠
2022.03.21,362700,200,370200,374600,362600,162669,에코프로비엠
2022.03.18,362500,4200,361900,365900,358200,167708,에코프로비엠
2022.03.17,358300,18900,358800,366400,350000,314942,에코프로비엠
2022.03.16,339400,12900,335800,344400,333200,230266,에코프로비엠
2022.03.15,326500,4100,314200,328600,314200,223200,에코프로비엠
2022.03.14,322400,-19500,334600,334900,314400,441917,에코프로비엠
2022.03.11,341900,-17400,359400,359700,340000,266814,에코프로비엠
2022.03.10,359300,0,358700,370000,353300,334656,에코프로비엠
2022.03.23,25300,1000,24500,25300,24300,151872,NHN한국사이버결제
2022.03.22,24300,-50,24350,24500,24050,59602,NHN한국사이버결제
2022.03.21,24350,-550,25000,25050,24350,66965,NHN한국사이버결제
2022.03.18,24900,300,24550,24900,24300,64555,NHN한국사이버결제
2022.03.17,24600,300,24500,24900,24400,99733,NHN한국사이버결제
2022.03.16,24300,800,24050,24350,23700,65171,NHN한국사이버결제
2022.03.15,23500,-50,23550,23950,23500,48968,NHN한국사이버결제
2022.03.14,23550,-350,24000,24200,23550,81241,NHN한국사이버결제
2022.03.11,23900,-600,24250,24550,23900,82482,NHN한국사이버결제
2022.03.10,24500,0,24250,25100,24200,197340,NHN한국사이버결제
2022.03.23,11150,50,11300,11300,11100,225889,엘비세미콘
2022.03.22,11100,350,10900,11200,10850,286067,엘비세미콘
2022.03.21,10750,0,10850,10950,10700,238434,엘비세미콘
2022.03.18,10750,100,10800,10900,10650,232453,엘비세미콘
2022.03.17,10650,150,10750,10800,10600,251166,엘비세미콘
2022.03.16,10500,300,10450,10500,10200,219674,엘비세미콘
2022.03.15,10200,-250,10400,10400,10200,179346,엘비세미콘
2022.03.14,10450,-200,10650,10650,10300,259470,엘비세미콘
2022.03.11,10650,-150,10750,10850,10450,316859,엘비세미콘
2022.03.10,10800,0,10900,11000,10650,327435,엘비세미콘
2022.03.23,18700,-250,19000,19200,18600,84227,엠로
2022.03.22,18950,250,18550,19600,18200,334639,엠로
2022.03.21,18700,1100,18000,19000,17900,627156,엠로
2022.03.18,17600,0,17600,19550,17350,1044475,엠로
2022.03.17,17600,450,17400,17750,17100,105933,엠로
2022.03.16,17150,150,17350,17350,16850,43668,엠로
2022.03.15,17000,400,16600,17250,16400,72249,엠로
2022.03.14,16600,-350,17100,17100,16300,40018,엠로
2022.03.11,16950,-150,17450,17450,16800,36574,엠로
2022.03.10,17100,0,17100,17650,17000,71288,엠로
2022.03.23,9380,-30,9430,9490,9340,40958,엠투아이
2022.03.22,9410,40,9370,9500,9310,46500,엠투아이
2022.03.21,9370,0,9520,9520,9370,57631,엠투아이
2022.03.18,9370,280,9150,9560,9060,160638,엠투아이
2022.03.17,9090,130,9100,9240,9030,67376,엠투아이
2022.03.16,8960,90,8940,9020,8900,24551,엠투아이
2022.03.15,8870,-50,8900,8990,8870,28387,엠투아이
2022.03.14,8920,-70,8960,9070,8910,28576,엠투아이
2022.03.11,8990,30,8980,9050,8910,39102,엠투아이
2022.03.10,8960,0,8960,9070,8850,53799,엠투아이
2022.03.23,14850,-50,14950,15000,14700,45067,오션브릿지
2022.03.22,14900,50,15050,15050,14700,18440,오션브릿지
2022.03.21,14850,-200,15200,15200,14800,27592,오션브릿지
2022.03.18,15050,250,14850,15100,14700,50890,오션브릿지
2022.03.17,14800,400,14650,15000,14600,55534,오션브릿지
2022.03.16,14400,200,14250,14500,14200,23409,오션브릿지
2022.03.15,14200,100,14100,14350,13800,21277,오션브릿지
2022.03.14,14100,-550,14650,14650,14000,56092,오션브릿지
2022.03.11,14650,-50,14700,14800,14450,31225,오션브릿지
2022.03.10,14700,0,14650,15000,14600,43653,오션브릿지
2022.03.23,142700,0,0,0,0,0,오스템임플란트
2022.03.22,142700,0,0,0,0,0,오스템임플란트
2022.03.21,142700,0,0,0,0,0,오스템임플란트
2022.03.18,142700,0,0,0,0,0,오스템임플란트
2022.03.17,142700,0,0,0,0,0,오스템임플란트
2022.03.16,142700,0,0,0,0,0,오스템임플란트
2022.03.15,142700,0,0,0,0,0,오스템임플란트
2022.03.14,142700,0,0,0,0,0,오스템임플란트
2022.03.11,142700,0,0,0,0,0,오스템임플란트
2022.03.10,142700,0,0,0,0,0,오스템임플란트
2022.03.23,7800,-80,7940,7940,7740,1404572,YG PLUS
2022.03.22,7880,400,7500,7880,7490,2483174,YG PLUS
2022.03.21,7480,110,7550,7630,7400,1154760,YG PLUS
2022.03.18,7370,20,7400,7450,7340,458724,YG PLUS
2022.03.17,7350,0,7440,7490,7320,831783,YG PLUS
2022.03.16,7350,160,7260,7370,7180,586819,YG PLUS
2022.03.15,7190,-30,7220,7390,7170,605752,YG PLUS
2022.03.14,7220,-200,7440,7450,7180,602635,YG PLUS
2022.03.11,7420,260,7240,7460,7150,1370426,YG PLUS
2022.03.10,7160,0,7200,7330,7140,677153,YG PLUS
2022.03.23,1765,55,1710,1780,1705,1493822,웅진
2022.03.22,1710,-20,1740,1740,1695,466109,웅진
2022.03.21,1730,15,1735,1745,1710,600468,웅진
2022.03.18,1715,-5,1730,1735,1695,416090,웅진
2022.03.17,1720,20,1710,1730,1700,488455,웅진
2022.03.16,1700,20,1685,1720,1665,532618,웅진
2022.03.15,1680,20,1630,1700,1630,412525,웅진
2022.03.14,1660,-60,1725,1725,1645,1183095,웅진
2022.03.11,1720,-35,1755,1760,1675,1354042,웅진
2022.03.10,1755,0,1845,2000,1740,6980763,웅진
2022.03.23,34750,300,34800,35150,34200,94313,원익머트리얼즈
2022.03.22,34450,50,34300,34550,34050,65174,원익머트리얼즈
2022.03.21,34400,750,33850,34450,33700,127544,원익머트리얼즈
2022.03.18,33650,250,33450,33650,32800,105592,원익머트리얼즈
2022.03.17,33400,900,33100,33600,32900,125058,원익머트리얼즈
2022.03.16,32500,750,32350,32550,31950,114915,원익머트리얼즈
2022.03.15,31750,-500,32150,32150,31550,79810,원익머트리얼즈
2022.03.14,32250,-550,33250,33500,32100,137590,원익머트리얼즈
2022.03.11,32800,-1450,34150,34150,32650,221087,원익머트리얼즈
2022.03.10,34250,0,33650,34450,33600,148642,원익머트리얼즈
2022.03.23,37700,-300,38350,38600,37550,232529,원익IPS
2022.03.22,38000,150,37700,38300,37300,217084,원익IPS
2022.03.21,37850,350,37550,38300,37300,261263,원익IPS
2022.03.18,37500,650,37400,38200,37050,459955,원익IPS
2022.03.17,36850,1400,36300,37250,36250,423266,원익IPS
2022.03.16,35450,650,35200,35650,34950,185136,원익IPS
2022.03.15,34800,-300,34900,35100,34600,148935,원익IPS
2022.03.14,35100,-750,35800,35850,34900,175814,원익IPS
2022.03.11,35850,-750,36200,36600,35650,137136,원익IPS
2022.03.10,36600,0,36450,37300,36250,269391,원익IPS
2022.03.23,25950,-100,26350,26350,25700,150806,원익QnC
2022.03.22,26050,300,25600,26100,25450,142875,원익QnC
2022.03.21,25750,0,25850,26100,25550,159440,원익QnC
2022.03.18,25750,200,25800,25800,25200,231661,원익QnC
2022.03.17,25550,800,25150,25750,25050,360879,원익QnC
2022.03.16,24750,950,24350,24750,23950,179169,원익QnC
2022.03.15,23800,50,23700,24050,23450,179187,원익QnC
2022.03.14,23750,-750,24450,24500,23500,280093,원익QnC
2022.03.11,24500,-600,25000,25000,24050,287475,원익QnC
2022.03.10,25100,0,25250,25650,24700,347051,원익QnC
2022.03.23,23500,-100,23800,23950,23350,171538,월덱스
2022.03.22,23600,0,23550,23800,23250,166342,월덱스
2022.03.21,23600,-100,23750,23900,23550,84528,월덱스
2022.03.18,23700,100,23800,23850,23400,119218,월덱스
2022.03.17,23600,700,23500,23700,23350,146483,월덱스
2022.03.16,22900,750,22950,23400,22500,193749,월덱스
2022.03.15,22150,0,22000,22500,22000,100652,월덱스
2022.03.14,22150,-700,22800,22850,22000,149978,월덱스
2022.03.11,22850,-200,23100,23200,22700,130642,월덱스
2022.03.10,23050,0,23700,23800,22900,156325,월덱스
2022.03.23,24500,200,24400,25000,24200,264420,웹젠
2022.03.22,24300,300,24100,24400,23900,90485,웹젠
2022.03.21,24000,-250,24350,24400,23900,109063,웹젠
2022.03.18,24250,250,23900,24300,23750,133520,웹젠
2022.03.17,24000,550,23750,24300,23600,189222,웹젠
2022.03.16,23450,900,23000,23700,22950,161203,웹젠
2022.03.15,22550,-100,22650,22950,22450,101163,웹젠
2022.03.14,22650,-750,23400,23500,22550,178482,웹젠
2022.03.11,23400,-400,23800,23900,23250,162482,웹젠
2022.03.10,23800,0,23450,24100,23350,317142,웹젠
2022.03.23,24250,-200,24750,24750,24150,20885,웹케시
2022.03.22,24450,100,24350,24750,24050,12486,웹케시
2022.03.21,24350,250,24450,25000,24150,35800,웹케시
2022.03.18,24100,350,24000,24100,23500,12524,웹케시
2022.03.17,23750,750,23100,23750,23100,17542,웹케시
2022.03.16,23000,500,22800,23000,22450,7964,웹케시
2022.03.15,22500,-250,23100,23100,22500,10255,웹케시
2022.03.14,22750,-650,23200,23450,22700,15416,웹케시
2022.03.11,23400,-100,23650,23650,23200,8412,웹케시
2022.03.10,23500,0,24000,24000,23000,10798,웹케시
2022.03.23,15900,0,16100,16150,15700,94105,위세아이텍
2022.03.22,15900,-100,16100,16100,15600,90453,위세아이텍
2022.03.21,16000,0,16200,17050,16000,307331,위세아이텍
2022.03.18,16000,950,15950,16650,15550,538929,위세아이텍
2022.03.17,15050,-50,15350,15350,14650,150170,위세아이텍
2022.03.16,15100,650,14700,15100,14350,88435,위세아이텍
2022.03.15,14450,100,14550,15450,14000,344592,위세아이텍
2022.03.14,14350,1200,13550,14600,13450,317594,위세아이텍
2022.03.11,13150,-50,13350,13350,12950,33957,위세아이텍
2022.03.10,13200,0,12950,13550,12950,61122,위세아이텍
2022.03.23,109000,3500,109000,110000,105500,153149,유니드
2022.03.22,105500,6400,102000,108500,100500,225362,유니드
2022.03.21,99100,2200,97800,99500,97000,53311,유니드
2022.03.18,96900,700,96800,99700,96300,114859,유니드
2022.03.17,96200,-1900,98100,98900,95100,108576,유니드
2022.03.16,98100,-100,97600,99500,95500,67652,유니드
2022.03.15,98200,-3300,101500,102500,98000,77410,유니드
2022.03.14,101500,-1500,104000,106500,101000,120267,유니드
2022.03.11,103000,6500,98100,104500,97600,167804,유니드
2022.03.10,96500,0,94500,97400,91600,123147,유니드
2022.03.23,11550,-50,11700,11700,11500,111298,유니셈
2022.03.22,11600,100,11500,11700,11350,118267,유니셈
2022.03.21,11500,-100,11500,11700,11400,216091,유니셈
2022.03.18,11600,500,11200,11650,11100,331528,유니셈
2022.03.17,11100,400,11050,11300,10950,286893,유니셈
2022.03.16,10700,150,10800,10950,10550,235762,유니셈
2022.03.15,10550,-350,10750,10850,10550,274995,유니셈
2022.03.14,10900,-300,11150,11200,10800,158731,유니셈
2022.03.11,11200,-100,11300,11350,11100,97340,유니셈
2022.03.10,11300,0,11500,11550,11250,103622,유니셈
2022.03.23,10900,100,10850,10900,10800,88093,유니퀘스트
2022.03.22,10800,50,10650,10900,10650,111524,유니퀘스트
2022.03.21,10750,-50,10900,10900,10700,61725,유니퀘스트
2022.03.18,10800,150,10750,10850,10650,111656,유니퀘스트
2022.03.17,10650,250,10600,10750,10550,164657,유니퀘스트
2022.03.16,10400,100,10450,10500,10300,101276,유니퀘스트
2022.03.15,10300,-200,10400,10500,10200,125343,유니퀘스트
2022.03.14,10500,-250,10750,10750,10350,182623,유니퀘스트
2022.03.11,10750,-100,10800,10900,10650,108714,유니퀘스트
2022.03.10,10850,0,10800,10950,10750,61670,유니퀘스트
2022.03.23,4685,-35,4750,4760,4615,71319,유엔젤
2022.03.22,4720,65,4655,4750,4635,65597,유엔젤
2022.03.21,4655,5,4685,4725,4600,61961,유엔젤
2022.03.18,4650,5,4645,4700,4600,62958,유엔젤
2022.03.17,4645,155,4545,4645,4535,148008,유엔젤
2022.03.16,4490,-15,4510,4560,4460,57122,유엔젤
2022.03.15,4505,15,4490,4580,4430,77409,유엔젤
2022.03.14,4490,-80,4600,4695,4455,163762,유엔젤
2022.03.11,4570,110,4495,4580,4375,115359,유엔젤
2022.03.10,4460,0,4290,4510,4290,171243,유엔젤
2022.03.23,46700,-200,47450,47450,46250,57025,유진테크
2022.03.22,46900,300,46400,47000,46100,64957,유진테크
2022.03.21,46600,-250,47000,47300,46500,75354,유진테크
2022.03.18,46850,1550,45500,46850,44600,154652,유진테크
2022.03.17,45300,2600,44000,45900,43950,315978,유진테크
2022.03.16,42700,1450,42500,43900,41850,208136,유진테크
2022.03.15,41250,-100,41450,41600,39500,189085,유진테크
2022.03.14,41350,-2300,43300,43500,41350,149561,유진테크
2022.03.11,43650,-850,44200,44700,43000,147916,유진테크
2022.03.10,44500,0,44500,45000,44150,128162,유진테크
2022.03.23,4335,-75,4410,4450,4300,23961,육일씨엔에쓰
2022.03.22,4410,5,4405,4440,4310,26521,육일씨엔에쓰
2022.03.21,4405,120,4315,4415,4260,22994,육일씨엔에쓰
2022.03.18,4285,105,4200,4545,4200,84868,육일씨엔에쓰
2022.03.17,4180,0,4220,4275,4160,18292,육일씨엔에쓰
2022.03.16,4180,85,4095,4185,4060,12941,육일씨엔에쓰
2022.03.15,4095,-95,4190,4190,4050,31671,육일씨엔에쓰
2022.03.14,4190,25,4190,4255,4180,13899,육일씨엔에쓰
2022.03.11,4165,95,4110,4270,4110,38170,육일씨엔에쓰
2022.03.10,4070,0,4055,4220,4015,31821,육일씨엔에쓰
2022.03.23,4700,240,4500,4835,4475,5499053,이구산업
2022.03.22,4460,-80,4590,4590,4450,1153877,이구산업
2022.03.21,4540,195,4385,4540,4375,1518084,이구산업
2022.03.18,4345,20,4390,4475,4340,910452,이구산업
2022.03.17,4325,60,4300,4345,4225,752732,이구산업
2022.03.16,4265,-80,4345,4365,4255,1007226,이구산업
2022.03.15,4345,-290,4630,4630,4330,1791733,이구산업
2022.03.14,4635,390,4250,4875,4250,11633131,이구산업
2022.03.11,4245,-195,4480,4550,4210,1808222,이구산업
2022.03.10,4440,0,4410,4465,4305,1721473,이구산업
2022.03.23,23650,250,23600,24000,23400,34283,이녹스
2022.03.22,23400,200,23300,23450,22650,46098,이녹스
2022.03.21,23200,1100,22950,24150,22650,171393,이녹스
2022.03.18,22100,1350,20900,22250,20600,74062,이녹스
2022.03.17,20750,750,20450,20950,20300,41433,이녹스
2022.03.16,20000,650,19500,20200,19450,17721,이녹스
2022.03.15,19350,-100,19400,19850,19300,20077,이녹스
2022.03.14,19450,-750,20200,20200,19350,35189,이녹스
2022.03.11,20200,-50,20100,20600,20100,16497,이녹스
2022.03.10,20250,0,20300,20650,20200,13538,이녹스
2022.03.23,47850,1250,47100,48350,47100,380581,이녹스첨단소재
2022.03.22,46600,1050,45650,46600,45100,219054,이녹스첨단소재
2022.03.21,45550,350,45650,46750,45000,390645,이녹스첨단소재
2022.03.18,45200,2550,42700,45750,41950,792541,이녹스첨단소재
2022.03.17,42650,500,43250,43400,42250,211399,이녹스첨단소재
2022.03.16,42150,1550,41300,42600,40600,201100,이녹스첨단소재
2022.03.15,40600,400,40050,41050,39700,116643,이녹스첨단소재
2022.03.14,40200,-1300,41400,41500,40000,174928,이녹스첨단소재
2022.03.11,41500,-600,42000,42200,41150,131589,이녹스첨단소재
2022.03.10,42100,0,42350,43550,41700,161016,이녹스첨단소재
2022.03.23,3850,0,3855,3890,3785,484396,이랜시스
2022.03.22,3850,150,3695,3980,3625,2760689,이랜시스
2022.03.21,3700,-5,3840,3845,3695,779831,이랜시스
2022.03.18,3705,135,3595,3775,3560,1080930,이랜시스
2022.03.17,3570,25,3675,3760,3550,2046969,이랜시스
2022.03.16,3545,60,3505,3545,3460,242501,이랜시스
2022.03.15,3485,-5,3450,3495,3440,104616,이랜시스
2022.03.14,3490,0,3515,3580,3430,262641,이랜시스
2022.03.11,3490,115,3420,3495,3380,187317,이랜시스
2022.03.10,3375,0,3560,3560,3375,263261,이랜시스
2022.03.23,16150,750,15550,16200,15500,610150,이랜텍
2022.03.22,15400,0,15400,15600,14950,495074,이랜텍
2022.03.21,15400,-50,15550,15800,14950,384337,이랜텍
2022.03.18,15450,-150,15650,15900,15400,438537,이랜텍
2022.03.17,15600,1100,15150,15600,15050,1174852,이랜텍
2022.03.16,14500,1100,13600,14500,13500,752044,이랜텍
2022.03.15,13400,0,13350,13700,13150,265514,이랜텍
2022.03.14,13400,-250,13650,13700,13000,412877,이랜텍
2022.03.11,13650,-150,13800,14150,13450,306900,이랜텍
2022.03.10,13800,0,14000,14400,13650,657250,이랜텍
2022.03.23,141500,1000,140500,144000,138500,227565,이마트
2022.03.22,140500,-2000,141500,143500,140000,137478,이마트
2022.03.21,142500,7000,137000,144500,136500,397897,이마트
2022.03.18,135500,0,136000,137500,135000,249319,이마트
2022.03.17,135500,-2500,139500,140000,134500,289329,이마트
2022.03.16,138000,2500,137500,140000,135500,229635,이마트
2022.03.15,135500,-1000,135000,138000,133000,159842,이마트
2022.03.14,136500,-3000,139000,140500,135500,213573,이마트
2022.03.11,139500,5500,133500,141000,131500,369365,이마트
2022.03.10,134000,0,134000,136000,133000,225526,이마트
2022.03.23,13450,0,13550,13550,13350,160270,이수화학
2022.03.22,13450,-100,13550,13600,13300,222045,이수화학
2022.03.21,13550,550,13050,13700,13000,642383,이수화학
2022.03.18,13000,-100,13200,13200,12900,181439,이수화학
2022.03.17,13100,-100,13400,13400,12900,319264,이수화학
2022.03.16,13200,400,13000,13250,12850,386958,이수화학
2022.03.15,12800,300,12450,13050,12450,314379,이수화학
2022.03.14,12500,-250,12650,12650,12300,214577,이수화학
2022.03.11,12750,250,12450,12750,12300,139397,이수화학
2022.03.10,12500,0,12550,12650,12350,146465,이수화학
2022.03.23,6130,-50,6180,6250,6090,23940,이엠넷
2022.03.22,6180,120,6060,6210,5860,62159,이엠넷
2022.03.21,6060,-90,6150,6200,6030,45527,이엠넷
2022.03.18,6150,-150,6300,6320,6150,49553,이엠넷
2022.03.17,6300,140,6170,6320,6170,44473,이엠넷
2022.03.16,6160,30,6130,6180,6060,41418,이엠넷
2022.03.15,6130,70,6000,6130,5970,25005,이엠넷
2022.03.14,6060,-50,6150,6350,5950,31733,이엠넷
2022.03.11,6110,120,5990,6240,5970,30241,이엠넷
2022.03.10,5990,0,5990,6060,5910,41006,이엠넷
2022.03.23,39750,2200,37600,39750,37400,303544,이엠텍
2022.03.22,37550,150,37300,37800,36900,59570,이엠텍
2022.03.21,37400,-150,37900,37900,36700,107775,이엠텍
2022.03.18,37550,-50,37950,37950,37000,91114,이엠텍
2022.03.17,37600,1600,36950,38000,36650,209564,이엠텍
2022.03.16,36000,1100,35300,36800,35300,157099,이엠텍
2022.03.15,34900,1050,33900,35750,33750,242610,이엠텍
2022.03.14,33850,-1350,34800,35150,33350,275094,이엠텍
2022.03.11,35200,-700,36000,36100,34950,108438,이엠텍
2022.03.10,35900,0,35700,36750,35500,181065,이엠텍
2022.03.23,104700,1400,104500,107700,103200,96996,이오테크닉스
2022.03.22,103300,1600,101100,104900,101100,91056,이오테크닉스
2022.03.21,101700,1900,99800,103300,99700,90085,이오테크닉스
2022.03.18,99800,1400,98400,99900,96300,63147,이오테크닉스
2022.03.17,98400,4300,96100,99100,96000,101537,이오테크닉스
2022.03.16,94100,2700,92900,94100,91600,49186,이오테크닉스
2022.03.15,91400,100,91300,92000,90300,37071,이오테크닉스
2022.03.14,91300,-1700,93100,93500,90700,44665,이오테크닉스
2022.03.11,93000,-3600,95600,96300,92500,64543,이오테크닉스
2022.03.10,96600,0,94200,97700,94200,91627,이오테크닉스
2022.03.23,18700,0,18700,18900,18650,10360,이크레더블
2022.03.22,18700,-100,18800,19100,18650,15622,이크레더블
2022.03.21,18800,-50,18900,18950,18600,12275,이크레더블
2022.03.18,18850,300,18750,18850,18450,12002,이크레더블
2022.03.17,18550,0,18800,18800,18400,17948,이크레더블
2022.03.16,18550,100,18650,18750,18450,4046,이크레더블
2022.03.15,18450,-300,18750,18750,18350,14185,이크레더블
2022.03.14,18750,100,18700,18750,18500,12726,이크레더블
2022.03.11,18650,-100,18750,18750,18400,7313,이크레더블
2022.03.10,18750,0,18950,18950,18500,11935,이크레더블
2022.03.23,17250,200,17050,17300,17050,799,이화산업
2022.03.22,17050,-250,17300,17400,16950,2732,이화산업
2022.03.21,17300,200,17100,17300,17000,874,이화산업
2022.03.18,17100,50,17050,17350,16950,1221,이화산업
2022.03.17,17050,350,16800,17050,16800,546,이화산업
2022.03.16,16700,-300,16800,17150,16700,2279,이화산업
2022.03.15,17000,450,16450,17100,16350,3310,이화산업
2022.03.14,16550,350,16500,16600,16200,3966,이화산업
2022.03.11,16200,200,16000,16300,16000,1487,이화산업
