Date,High,Low,Open,Close,Volume,Adj Close
2020-12-31,153.60000610351562,150.2100067138672,150.58999633789062,153.47000122070312,521900.0,150.70738220214844
2021-01-04,153.7899932861328,148.6199951171875,153.52999877929688,150.24000549316406,1378900.0,147.5355224609375
2021-01-05,151.50999450683594,148.89999389648438,150.5,151.08999633789062,867600.0,148.37022399902344
2021-01-06,153.72999572753906,150.55999755859375,151.77999877929688,152.36000061035156,1206200.0,149.61737060546875
2021-01-07,154.58999633789062,151.7899932861328,153.88999938964844,152.1300048828125,851500.0,149.39149475097656
2021-01-08,157.3699951171875,151.5,152.08999633789062,156.97999572753906,1367400.0,154.15419006347656
2021-01-11,157.5500030517578,154.25999450683594,156.36000061035156,156.63999938964844,812300.0,153.8203125
2021-01-12,159.11000061035156,154.42999267578125,156.77999877929688,156.22999572753906,1128800.0,153.41769409179688
2021-01-13,161.1999969482422,156.22999572753906,156.60000610351562,159.69000244140625,898200.0,156.81541442871094
2021-01-14,159.67999267578125,157.27000427246094,159.52000427246094,158.0,712400.0,155.1558380126953
2021-01-15,160.3000030517578,157.0,157.55999755859375,159.72000122070312,946600.0,156.84487915039062
2021-01-19,160.9199981689453,157.6999969482422,160.8300018310547,159.27000427246094,873100.0,156.40298461914062
2021-01-20,163.8699951171875,158.5800018310547,159.22000122070312,163.39999389648438,1051000.0,160.45863342285156
2021-01-21,163.99000549316406,159.88999938964844,163.10000610351562,160.89999389648438,785300.0,158.0036163330078
2021-01-22,161.72000122070312,159.02000427246094,160.44000244140625,160.91000366210938,674100.0,158.01345825195312
2021-01-25,163.55999755859375,159.89999389648438,160.8800048828125,161.2100067138672,928100.0,158.3080596923828
2021-01-26,160.82000732421875,158.63999938964844,160.25,159.30999755859375,1056400.0,156.4422607421875
2021-01-27,158.89999389648438,155.39999389648438,158.19000244140625,156.72000122070312,963300.0,153.8988800048828
2021-01-28,162.6199951171875,156.80999755859375,157.0399932861328,159.7899932861328,827700.0,156.91360473632812
2021-01-29,160.80999755859375,156.0399932861328,158.64999389648438,159.02000427246094,1114600.0,156.15748596191406
2021-02-01,163.57000732421875,159.64999389648438,160.6300048828125,161.52000427246094,693700.0,158.61245727539062
2021-02-02,166.0800018310547,161.47999572753906,161.9600067138672,163.32000732421875,766500.0,160.3800811767578
2021-02-03,164.86000061035156,161.88999938964844,162.86000061035156,164.11000061035156,776400.0,161.15585327148438
2021-02-04,165.52000427246094,163.00999450683594,163.8300018310547,164.02000427246094,599400.0,161.06747436523438
2021-02-05,165.52999877929688,162.75,164.14999389648438,165.00999450683594,478900.0,162.5848388671875
2021-02-08,165.22000122070312,161.11000061035156,164.9499969482422,162.22000122070312,686500.0,159.83583068847656
2021-02-09,163.66000366210938,161.5800018310547,162.47000122070312,163.44000244140625,569400.0,161.03793334960938
2021-02-10,165.14999389648438,163.61000061035156,165.0,164.80999755859375,471200.0,162.3877716064453
2021-02-11,165.67999267578125,163.74000549316406,165.14999389648438,164.8300018310547,468500.0,162.407470703125
2021-02-12,165.86000061035156,160.27999877929688,163.82000732421875,161.69000244140625,551700.0,159.3136444091797
2021-02-16,163.24000549316406,160.17999267578125,161.60000610351562,161.57000732421875,810800.0,159.19540405273438
2021-02-17,161.97000122070312,160.05999755859375,161.13999938964844,160.77999877929688,753900.0,158.4169921875
2021-02-18,161.24000549316406,159.67999267578125,160.39999389648438,160.14999389648438,1157200.0,157.79624938964844
2021-02-19,160.64999389648438,156.4600067138672,160.3800048828125,156.66000366210938,741500.0,154.35755920410156
2021-02-22,156.60000610351562,150.82000732421875,155.17999267578125,151.80999755859375,1191500.0,149.57882690429688
2021-02-23,153.75999450683594,150.6300048828125,152.00999450683594,153.14999389648438,984700.0,150.8991241455078
2021-02-24,153.3300018310547,149.82000732421875,153.0,149.94000244140625,1204000.0,147.736328125
2021-02-25,149.8699951171875,145.02999877929688,149.6699981689453,145.63999938964844,1353500.0,143.49951171875
2021-02-26,147.36000061035156,141.77999877929688,146.1300048828125,141.8800048828125,1986300.0,139.79478454589844
2021-03-01,145.7899932861328,143.49000549316406,144.2100067138672,144.00999450683594,1188100.0,141.89346313476562
2021-03-02,144.4499969482422,139.2899932861328,143.6199951171875,139.63999938964844,1512800.0,137.58770751953125
2021-03-03,139.4499969482422,131.00999450683594,138.8800048828125,132.1300048828125,2149400.0,130.18809509277344
2021-03-04,138.75,132.5500030517578,135.02000427246094,134.97000122070312,3108600.0,132.98634338378906
2021-03-05,136.52000427246094,132.3699951171875,134.4499969482422,136.00999450683594,1720200.0,134.0110626220703
2021-03-08,137.88999938964844,133.72000122070312,136.7100067138672,133.8699951171875,1457200.0,131.90249633789062
2021-03-09,137.4600067138672,134.52000427246094,135.5399932861328,136.8300018310547,2495600.0,134.8190155029297
2021-03-10,137.64999389648438,135.6199951171875,137.3000030517578,136.3800048828125,2165000.0,134.3756103515625
2021-03-11,138.41000366210938,136.07000732421875,137.52000427246094,137.0399932861328,1755600.0,135.02589416503906
2021-03-12,139.5399932861328,136.4600067138672,137.88999938964844,139.1300048828125,1029600.0,137.085205078125
