Date,High,Low,Open,Close,Volume,Adj Close
2020-12-31,174.8699951171875,173.17999267578125,174.1199951171875,174.7899932861328,1841300.0,166.11190795898438
2021-01-04,176.1999969482422,170.5500030517578,175.0,171.8699951171875,2996200.0,163.33688354492188
2021-01-05,173.25,170.64999389648438,172.00999450683594,171.5800018310547,2295300.0,163.06129455566406
2021-01-06,175.57000732421875,172.0399932861328,172.72000122070312,174.19000244140625,3346400.0,165.54168701171875
2021-01-07,173.4600067138672,166.16000366210938,171.55999755859375,169.72000122070312,5863400.0,161.29364013671875
2021-01-08,169.5399932861328,164.61000061035156,169.1699981689453,166.6199951171875,4808100.0,158.3475341796875
2021-01-11,167.13999938964844,165.0,166.10000610351562,165.1999969482422,2736600.0,156.99803161621094
2021-01-12,167.17999267578125,164.0800018310547,165.89999389648438,166.50999450683594,2949100.0,158.24301147460938
2021-01-13,167.74000549316406,166.0500030517578,167.27000427246094,166.27999877929688,2098000.0,158.0244140625
2021-01-14,167.36000061035156,165.22999572753906,167.27000427246094,166.41000366210938,2895400.0,158.14796447753906
2021-01-15,166.25999450683594,163.3800048828125,165.6300048828125,165.5500030517578,3550700.0,157.33065795898438
2021-01-19,169.5500030517578,166.8000030517578,167.25999450683594,169.1199951171875,3903200.0,160.72340393066406
2021-01-20,170.5800018310547,168.42999267578125,169.0399932861328,170.22000122070312,2672300.0,161.768798828125
2021-01-21,171.49000549316406,169.38999938964844,170.22000122070312,170.6699981689453,2688200.0,162.1964569091797
2021-01-22,170.1999969482422,167.24000549316406,170.1999969482422,169.0399932861328,2349300.0,160.64736938476562
2021-01-25,172.49000549316406,168.22999572753906,168.8800048828125,170.38999938964844,3353100.0,161.9303436279297
2021-01-26,176.83999633789062,172.0800018310547,173.77999877929688,175.9499969482422,5148900.0,167.21432495117188
2021-01-27,187.27000427246094,177.16000366210938,177.30999755859375,186.64999389648438,8097000.0,177.38304138183594
2021-01-28,186.5800018310547,182.5800018310547,185.0,183.4199981689453,4153700.0,174.31344604492188
2021-01-29,182.97999572753906,174.8699951171875,182.2899932861328,175.66000366210938,4217200.0,166.938720703125
2021-02-01,177.11000061035156,173.97000122070312,175.97000122070312,174.6999969482422,2569700.0,166.02635192871094
2021-02-02,177.52999877929688,174.85000610351562,176.25,175.02000427246094,2844400.0,166.3304901123047
2021-02-03,177.44000244140625,173.5500030517578,175.3800048828125,175.47999572753906,2874200.0,166.76766967773438
2021-02-04,177.2899932861328,175.50999450683594,175.7899932861328,177.10000610351562,1833000.0,168.3072052001953
2021-02-05,179.22999572753906,176.6999969482422,177.60000610351562,179.00999450683594,1822400.0,170.1223907470703
2021-02-08,180.8699951171875,179.1699981689453,179.3000030517578,180.75999450683594,2355100.0,171.78550720214844
2021-02-09,181.89999389648438,180.17999267578125,181.22000122070312,180.94000244140625,1942800.0,171.95655822753906
2021-02-10,182.3800048828125,180.63999938964844,181.8800048828125,181.0800018310547,1929000.0,172.08961486816406
2021-02-11,179.8800048828125,175.83999633789062,179.35000610351562,177.2100067138672,2188400.0,169.799560546875
2021-02-12,178.83999633789062,177.2100067138672,177.27000427246094,178.6999969482422,1081500.0,171.2272491455078
2021-02-16,179.69000244140625,176.32000732421875,179.0,176.6300048828125,1834000.0,169.24380493164062
2021-02-17,177.3000030517578,175.13999938964844,176.0500030517578,176.64999389648438,1578100.0,169.26295471191406
2021-02-18,179.6699981689453,176.14999389648438,177.25,179.3699951171875,2087100.0,171.86923217773438
2021-02-19,180.77000427246094,176.1999969482422,179.57000732421875,176.5399932861328,2986800.0,169.15756225585938
2021-02-22,177.08999633789062,175.00999450683594,176.4600067138672,176.1199951171875,2271500.0,168.755126953125
2021-02-23,177.5399932861328,174.7100067138672,177.5399932861328,176.1699981689453,2352300.0,168.80303955078125
2021-02-24,177.97999572753906,173.75999450683594,176.0,177.6300048828125,2742600.0,170.20201110839844
