Date,High,Low,Open,Close,Volume,Adj Close
2020-12-31,118.5999984741211,116.5999984741211,117.58999633789062,118.48999786376953,1307200.0,117.47511291503906
2021-01-04,120.08999633789062,117.11000061035156,118.94000244140625,118.63999938964844,2030700.0,117.81672668457031
2021-01-05,120.31999969482422,118.06999969482422,118.4800033569336,119.61000061035156,2344000.0,118.7800064086914
2021-01-06,123.87999725341797,118.20999908447266,118.69000244140625,122.88999938964844,2428500.0,122.0372314453125
2021-01-07,127.4800033569336,124.11000061035156,124.33000183105469,126.16000366210938,1775900.0,125.2845458984375
2021-01-08,127.63999938964844,125.8499984741211,126.48999786376953,127.05999755859375,1577200.0,126.17829132080078
2021-01-11,129.33999633789062,126.2300033569336,126.44999694824219,128.14999389648438,1746800.0,127.26073455810547
2021-01-12,128.38999938964844,126.19999694824219,128.3300018310547,126.97000122070312,1826400.0,126.08892822265625
2021-01-13,128.0500030517578,126.73999786376953,127.45999908447266,126.9800033569336,1530400.0,126.09886169433594
2021-01-14,128.19000244140625,125.81999969482422,127.2699966430664,126.02999877929688,924900.0,125.15544128417969
2021-01-15,127.12000274658203,124.73999786376953,125.94000244140625,126.20999908447266,2115400.0,125.33419036865234
2021-01-19,127.80000305175781,126.29000091552734,127.37999725341797,127.3499984741211,1677200.0,126.46627807617188
2021-01-20,128.9199981689453,127.36000061035156,127.70999908447266,128.11000061035156,1843000.0,127.22101593017578
2021-01-21,128.77999877929688,126.41999816894531,127.7699966430664,127.0,1612100.0,126.11871337890625
2021-01-22,127.80000305175781,126.30000305175781,127.08000183105469,126.33000183105469,1438700.0,125.45337677001953
2021-01-25,127.4800033569336,124.43000030517578,126.69000244140625,125.4800033569336,1365400.0,124.60926818847656
2021-01-26,125.94999694824219,123.87000274658203,125.5,123.91999816894531,1476600.0,123.0600814819336
2021-01-27,123.0,118.11000061035156,122.08000183105469,118.80000305175781,1923500.0,117.97561645507812
2021-01-28,122.66999816894531,118.77999877929688,119.0,121.55999755859375,1677900.0,120.71646881103516
2021-01-29,121.69000244140625,119.27999877929688,121.20999908447266,120.16999816894531,1822000.0,119.33611297607422
2021-02-01,122.08999633789062,120.18000030517578,120.69000244140625,120.83000183105469,1292700.0,119.99153137207031
2021-02-02,125.8499984741211,122.41999816894531,122.5,123.19000244140625,1489200.0,122.33515930175781
2021-02-03,124.5999984741211,121.9000015258789,123.5,122.1500015258789,1448400.0,121.3023681640625
2021-02-04,124.33999633789062,121.5999984741211,122.51000213623047,124.06999969482422,1251200.0,123.20905303955078
2021-02-05,125.95999908447266,123.11000061035156,124.51000213623047,123.18000030517578,1919700.0,122.32522583007812
2021-02-08,125.73999786376953,122.56999969482422,123.91999816894531,123.41000366210938,2065300.0,122.55363464355469
2021-02-09,123.48999786376953,122.36000061035156,123.41000366210938,123.23999786376953,1988300.0,122.38480377197266
2021-02-10,125.73999786376953,123.87999725341797,124.58999633789062,125.08000183105469,1112600.0,124.21202850341797
2021-02-11,127.26000213623047,125.11000061035156,125.69999694824219,126.95999908447266,1122200.0,126.07899475097656
2021-02-12,128.60000610351562,126.31999969482422,126.93000030517578,127.9800033569336,1278000.0,127.0919189453125
2021-02-16,131.0800018310547,127.8499984741211,129.30999755859375,127.94999694824219,2132500.0,127.06211853027344
2021-02-17,136.97999572753906,129.58999633789062,132.8000030517578,130.1199951171875,4214700.0,129.21705627441406
2021-02-18,130.38999938964844,127.58000183105469,129.0,127.68000030517578,1941400.0,126.79399108886719
2021-02-19,128.89999389648438,126.48999786376953,128.41000366210938,126.87000274658203,1263900.0,125.9896240234375
2021-02-22,126.16000366210938,123.08999633789062,125.94999694824219,123.5,1340100.0,122.64300537109375
2021-02-23,123.51000213623047,120.41000366210938,123.51000213623047,122.41999816894531,2125400.0,121.57049560546875
2021-02-24,125.41000366210938,122.01000213623047,122.26000213623047,125.0199966430664,1898400.0,124.15245056152344
2021-02-25,125.25,121.93000030517578,124.80999755859375,122.0999984741211,1430900.0,121.25271606445312
2021-02-26,123.51000213623047,120.6500015258789,122.93000030517578,122.06999969482422,1909700.0,121.2229232788086
2021-03-01,125.1500015258789,122.87999725341797,123.05000305175781,124.4800033569336,1404400.0,123.6162109375
2021-03-02,125.88999938964844,123.16999816894531,124.56999969482422,123.63999938964844,1267300.0,122.78202819824219
2021-03-03,122.77999877929688,119.25,122.77999877929688,119.30000305175781,1612400.0,118.47215270996094
2021-03-04,118.83000183105469,113.33999633789062,118.69000244140625,114.98999786376953,2725000.0,114.19205474853516
2021-03-05,116.19000244140625,112.47000122070312,115.87999725341797,116.13999938964844,2441500.0,115.33407592773438
2021-03-08,118.95999908447266,115.2699966430664,116.30999755859375,116.08000183105469,2766600.0,115.27449798583984
2021-03-09,121.38999938964844,117.54000091552734,117.87000274658203,119.83999633789062,2291100.0,119.0083999633789
2021-03-10,122.20999908447266,119.69000244140625,120.58999633789062,119.98999786376953,1934600.0,119.15736389160156
2021-03-11,122.91999816894531,120.9000015258789,121.41999816894531,121.83000183105469,1818700.0,120.98458862304688
2021-03-12,122.02999877929688,119.27999877929688,120.56999969482422,121.44000244140625,1368700.0,120.5972900390625
2021-03-15,124.27999877929688,120.33999633789062,120.91999816894531,124.04000091552734,1230000.0,123.17926025390625
2021-03-16,125.30999755859375,122.44999694824219,124.75,123.0,1345500.0,122.14646911621094
2021-03-17,123.11000061035156,121.5,122.33999633789062,122.5199966430664,1453000.0,121.6697998046875
2021-03-18,123.94000244140625,122.12999725341797,123.5999984741211,122.58999633789062,2067500.0,121.73931884765625
2021-03-19,123.5,121.51000213623047,122.87000274658203,122.69000244140625,2597000.0,121.838623046875
2021-03-22,123.83000183105469,121.72000122070312,122.16999816894531,123.61000061035156,1772900.0,122.75224304199219
2021-03-23,124.2300033569336,121.47000122070312,123.1500015258789,121.9800033569336,1338300.0,121.13356018066406
2021-03-24,122.95999908447266,120.73999786376953,122.12000274658203,120.83999633789062,1477500.0,120.00145721435547
2021-03-25,122.33000183105469,119.87999725341797,120.86000061035156,121.9000015258789,967300.0,121.05410766601562
2021-03-26,125.70999908447266,122.02999877929688,122.54000091552734,125.63999938964844,1441900.0,124.76815032958984
2021-03-29,125.81999969482422,123.73999786376953,124.87999725341797,125.41999816894531,1539700.0,124.5496826171875
2021-03-30,125.69999694824219,124.41000366210938,124.61000061035156,124.83999633789062,1033700.0,123.97369384765625
2021-03-31,128.47999572753906,125.94999694824219,125.94999694824219,127.13999938964844,1815500.0,126.25773620605469
2021-04-01,128.3000030517578,127.01000213623047,128.0,127.69000244140625,1126400.0,126.8039321899414
2021-04-05,130.61000061035156,129.0,129.0,130.0,1096300.0,129.29432678222656
2021-04-06,131.86000061035156,129.8699951171875,130.57000732421875,131.0399932861328,1623200.0,130.3286895751953
2021-04-07,130.57000732421875,128.52999877929688,130.25,129.33999633789062,954600.0,128.63790893554688
2021-04-08,131.72999572753906,129.8699951171875,130.25999450683594,130.69000244140625,925100.0,129.9805908203125
2021-04-09,131.9199981689453,130.72999572753906,131.4600067138672,131.91000366210938,1552200.0,131.1939697265625
2021-04-12,132.17999267578125,130.83999633789062,131.44000244140625,131.27000427246094,1166300.0,130.5574493408203
2021-04-13,133.27000427246094,131.47000122070312,131.60000610351562,132.97000122070312,1593700.0,132.24822998046875
2021-04-14,133.22999572753906,130.9600067138672,133.10000610351562,131.97000122070312,1499300.0,131.25364685058594
2021-04-15,133.94000244140625,132.0,132.0,133.27999877929688,2121300.0,132.55653381347656
2021-04-16,134.63999938964844,133.16000366210938,134.0500030517578,134.5800018310547,4495400.0,133.84947204589844
2021-04-19,134.64999389648438,133.07000732421875,134.3800048828125,133.5,1071600.0,132.7753448486328
2021-04-20,133.5500030517578,131.82000732421875,133.0,132.4600067138672,1261200.0,131.74099731445312
2021-04-21,133.9499969482422,132.02000427246094,132.8800048828125,133.8300018310547,1173900.0,133.1035614013672
2021-04-22,135.4600067138672,133.8300018310547,134.02999877929688,134.52999877929688,1732700.0,133.79974365234375
2021-04-23,137.1199951171875,134.5,134.57000732421875,136.67999267578125,1495200.0,135.93807983398438
2021-04-26,137.8300018310547,136.67999267578125,137.2100067138672,137.33999633789062,1287400.0,136.594482421875
2021-04-27,137.44000244140625,136.22999572753906,136.92999267578125,136.47999572753906,1752900.0,135.73915100097656
2021-04-28,136.50999450683594,134.7100067138672,136.0,134.8000030517578,1603900.0,134.0682830810547
2021-04-29,135.41000366210938,133.5399932861328,135.41000366210938,134.14999389648438,2135900.0,133.4217987060547
2021-04-30,134.66000366210938,133.14999389648438,133.89999389648438,133.63999938964844,1514200.0,132.91456604003906
2021-05-03,134.30999755859375,132.61000061035156,134.2899932861328,133.19000244140625,1032000.0,132.46702575683594
2021-05-04,132.50999450683594,130.35000610351562,132.1199951171875,130.89999389648438,1752400.0,130.189453125
2021-05-05,134.08999633789062,131.25,132.08999633789062,133.3699951171875,1430600.0,132.6460418701172
2021-05-06,132.60000610351562,130.77000427246094,132.30999755859375,132.39999389648438,1150400.0,131.68130493164062
2021-05-07,134.82000732421875,133.19000244140625,133.19000244140625,133.89999389648438,1044200.0,133.1731719970703
2021-05-10,133.92999267578125,131.75999450683594,133.75999450683594,131.8699951171875,1034300.0,131.15419006347656
2021-05-11,131.83999633789062,129.3000030517578,130.27000427246094,131.4199981689453,1336600.0,130.70663452148438
2021-05-12,131.1699981689453,128.47000122070312,130.33999633789062,128.63999938964844,1256400.0,127.94170379638672
2021-05-13,130.75999450683594,129.25999450683594,129.61000061035156,130.02000427246094,805900.0,129.31423950195312
2021-05-14,131.69000244140625,130.4499969482422,130.47000122070312,131.14999389648438,775100.0,130.43809509277344
2021-05-17,131.0500030517578,129.91000366210938,130.83999633789062,130.11000061035156,886700.0,129.40374755859375
2021-05-18,129.9499969482422,128.67999267578125,129.9499969482422,128.75,1777600.0,128.05111694335938
2021-05-19,130.27999877929688,127.12999725341797,127.5999984741211,130.2100067138672,1119400.0,129.50320434570312
2021-05-20,132.7899932861328,130.61000061035156,130.61000061035156,132.14999389648438,1035100.0,131.43264770507812
2021-05-21,134.1300048828125,132.22000122070312,132.6699981689453,132.3000030517578,1445900.0,131.58184814453125
2021-05-24,134.41000366210938,132.52999877929688,133.50999450683594,133.33999633789062,1312300.0,132.6162109375
2021-05-25,134.8000030517578,133.00999450683594,133.41000366210938,133.22999572753906,1890600.0,132.50680541992188
2021-05-26,138.0,133.25,136.3000030517578,133.2899932861328,2498400.0,132.56646728515625
2021-05-27,138.13999938964844,133.16000366210938,133.32000732421875,137.5399932861328,3699600.0,136.7934112548828
2021-05-28,139.2100067138672,138.0,138.60000610351562,138.1300048828125,1264400.0,137.3802032470703
2021-06-01,140.32000732421875,135.57000732421875,139.1699981689453,137.1999969482422,2015800.0,136.4552459716797
2021-06-02,138.22000122070312,135.8800048828125,137.1199951171875,136.57000732421875,1395700.0,135.8286895751953
2021-06-03,136.91000366210938,135.74000549316406,136.0,136.3699951171875,1228700.0,135.62974548339844
2021-06-04,138.41000366210938,137.38999938964844,137.6999969482422,137.89999389648438,1069700.0,137.15145874023438
2021-06-07,138.5800018310547,137.3699951171875,138.08999633789062,137.64999389648438,936000.0,136.90280151367188
2021-06-08,138.9199981689453,137.57000732421875,138.60000610351562,138.75,1143900.0,137.99685668945312
2021-06-09,140.3699951171875,138.8699951171875,139.1300048828125,140.1300048828125,961400.0,139.36935424804688
2021-06-10,143.35000610351562,140.00999450683594,140.32000732421875,143.05999755859375,1462400.0,142.283447265625
2021-06-11,143.60000610351562,141.89999389648438,143.36000061035156,143.52999877929688,995100.0,142.7509002685547
2021-06-14,144.42999267578125,142.75999450683594,143.5,144.38999938964844,934200.0,143.60623168945312
2021-06-15,145.16000366210938,144.0399932861328,144.85000610351562,144.6199951171875,1035800.0,143.83497619628906
2021-06-16,145.0800018310547,142.9199981689453,144.66000366210938,143.58999633789062,1680800.0,142.81056213378906
2021-06-17,147.67999267578125,143.49000549316406,143.49000549316406,146.9199981689453,2822400.0,146.12249755859375
2021-06-18,146.8300018310547,144.94000244140625,146.30999755859375,145.00999450683594,3220700.0,144.2228546142578
2021-06-21,146.69000244140625,143.72999572753906,145.4199981689453,146.41000366210938,1266100.0,145.6152801513672
2021-06-22,147.67999267578125,145.8300018310547,146.3699951171875,146.6300048828125,1366200.0,145.83407592773438
2021-06-23,148.05999755859375,146.42999267578125,146.72000122070312,147.24000549316406,1455700.0,146.44076538085938
2021-06-24,148.3300018310547,146.57000732421875,147.9199981689453,146.6699981689453,1426800.0,145.87384033203125
2021-06-25,147.75999450683594,146.2100067138672,147.00999450683594,147.27999877929688,8445100.0,146.4805450439453
2021-06-28,148.0399932861328,146.42999267578125,147.6300048828125,147.92999267578125,1645000.0,147.12701416015625
2021-06-29,148.83999633789062,147.52999877929688,147.57000732421875,148.80999755859375,816700.0,148.00222778320312
2021-06-30,148.77999877929688,146.66000366210938,148.67999267578125,147.80999755859375,1259300.0,147.0076446533203
2021-07-01,148.3699951171875,147.00999450683594,147.77000427246094,147.7899932861328,1426500.0,146.98776245117188
2021-07-02,148.88999938964844,147.25,148.11000061035156,148.82000732421875,1400700.0,148.2067413330078
2021-07-06,149.22999572753906,148.47999572753906,149.22999572753906,148.97999572753906,1973300.0,148.36605834960938
2021-07-07,149.6199951171875,148.08999633789062,149.58999633789062,149.49000549316406,2286300.0,148.87396240234375
2021-07-08,148.9600067138672,147.27999877929688,148.07000732421875,148.8300018310547,1891700.0,148.21669006347656
2021-07-09,150.22999572753906,148.9199981689453,149.49000549316406,150.02999877929688,1596800.0,149.4117431640625
2021-07-12,151.0,149.1699981689453,150.64999389648438,149.50999450683594,1480500.0,148.8938751220703
2021-07-13,149.5399932861328,148.19000244140625,149.11000061035156,149.27000427246094,1456500.0,148.65487670898438
2021-07-14,149.8699951171875,148.4600067138672,149.86000061035156,148.6300048828125,1218500.0,148.01751708984375
2021-07-15,149.30999755859375,147.83999633789062,148.33999633789062,148.9600067138672,1733600.0,148.3461456298828
2021-07-16,149.82000732421875,148.27000427246094,149.3300018310547,148.92999267578125,2169800.0,148.31626892089844
2021-07-19,147.97000122070312,146.9499969482422,147.66000366210938,147.5800018310547,1835100.0,146.97183227539062
2021-07-20,151.25,147.8300018310547,148.4499969482422,149.3000030517578,2246000.0,148.6847686767578
2021-07-21,149.91000366210938,147.60000610351562,149.49000549316406,148.9499969482422,2255700.0,148.336181640625
2021-07-22,150.5,148.6699981689453,149.7100067138672,150.3000030517578,1972800.0,149.68063354492188
2021-07-23,152.41000366210938,150.42999267578125,150.58999633789062,152.30999755859375,2132000.0,151.68234252929688
2021-07-26,152.1699981689453,149.77000427246094,151.72999572753906,150.25,1767700.0,149.63082885742188
2021-07-27,150.0,148.86000061035156,149.2899932861328,149.9499969482422,2085700.0,149.3320770263672
2021-07-28,151.97000122070312,149.5,150.0,151.4600067138672,2179700.0,150.8358612060547
2021-07-29,153.4600067138672,151.4199981689453,151.99000549316406,152.6699981689453,1527300.0,152.04086303710938
2021-07-30,153.60000610351562,152.02000427246094,152.52000427246094,153.22999572753906,2310100.0,152.59854125976562
2021-08-02,154.3000030517578,152.52000427246094,154.0500030517578,153.07000732421875,1438300.0,152.43922424316406
2021-08-03,153.97000122070312,152.75999450683594,153.7100067138672,153.86000061035156,1859700.0,153.22596740722656
2021-08-04,154.7100067138672,153.49000549316406,153.9600067138672,154.27000427246094,1786700.0,153.63427734375
2021-08-05,155.16000366210938,153.33999633789062,154.4600067138672,155.0399932861328,1667600.0,154.40109252929688
2021-08-06,155.88999938964844,154.47000122070312,154.75999450683594,155.6999969482422,1209300.0,155.05836486816406
2021-08-09,156.8000030517578,155.00999450683594,156.0800018310547,156.5399932861328,982900.0,155.89491271972656
2021-08-10,157.60000610351562,155.89999389648438,156.9199981689453,156.52000427246094,1575900.0,155.875
2021-08-11,156.99000549316406,155.85000610351562,156.69000244140625,156.52000427246094,1402500.0,155.875
2021-08-12,158.52000427246094,156.1199951171875,156.50999450683594,158.14999389648438,1376100.0,157.49827575683594
2021-08-13,159.27000427246094,157.38999938964844,158.39999389648438,159.22999572753906,1733200.0,158.57383728027344
2021-08-16,162.52000427246094,158.5,159.38999938964844,162.07000732421875,2154300.0,161.40213012695312
2021-08-17,161.83999633789062,159.2899932861328,161.72999572753906,160.91000366210938,2614200.0,160.2469024658203
2021-08-18,165.36000061035156,162.08999633789062,163.1999969482422,163.02000427246094,2860900.0,162.3482208251953
2021-08-19,169.0800018310547,161.61000061035156,161.74000549316406,167.6699981689453,2179600.0,166.9790496826172
2021-08-20,170.74000549316406,167.0500030517578,167.8300018310547,168.1300048828125,2023300.0,167.43716430664062
2021-08-23,170.57000732421875,168.1300048828125,169.42999267578125,170.0,2061400.0,169.2994384765625
