Date,High,Low,Open,Close,Volume,Adj Close
2020-12-31,273.5799865722656,268.29998779296875,269.4200134277344,273.2200012207031,795600.0,265.759033203125
2021-01-04,276.4700012207031,267.1700134277344,275.3900146484375,268.20001220703125,1286200.0,260.8761291503906
2021-01-05,283.4800109863281,268.25,268.25,282.3900146484375,1882400.0,274.6786193847656
2021-01-06,293.25,282.7200012207031,283.0,289.9700012207031,1883700.0,282.0516052246094
2021-01-07,290.5,283.8399963378906,289.55999755859375,285.2900085449219,1147900.0,277.49945068359375
2021-01-08,287.8299865722656,281.3500061035156,286.3500061035156,285.739990234375,1229700.0,277.9371337890625
2021-01-11,286.29998779296875,281.8999938964844,284.57000732421875,283.1300048828125,751300.0,275.3984375
2021-01-12,283.9200134277344,280.25,283.1300048828125,283.05999755859375,1097400.0,275.330322265625
2021-01-13,292.3800048828125,283.8399963378906,283.8399963378906,290.6700134277344,1608800.0,282.7325134277344
2021-01-14,291.8900146484375,285.9700012207031,290.8699951171875,286.25,1108100.0,278.43316650390625
2021-01-15,288.3800048828125,281.67999267578125,284.7799987792969,286.9100036621094,1908600.0,279.0751953125
2021-01-19,289.989990234375,283.70001220703125,289.92999267578125,285.6600036621094,1368200.0,277.85931396484375
2021-01-20,288.7799987792969,286.2200012207031,287.3299865722656,286.55999755859375,692500.0,278.7347412109375
2021-01-21,287.4100036621094,281.760009765625,286.5,282.6099853515625,918500.0,274.8926086425781
2021-01-22,287.3599853515625,281.0,281.3800048828125,283.6000061035156,791200.0,275.8555603027344
2021-01-25,283.6499938964844,276.4200134277344,283.2699890136719,279.0199890136719,1129700.0,271.400634765625
2021-01-26,281.80999755859375,277.95001220703125,279.9599914550781,277.989990234375,962500.0,270.39874267578125
2021-01-27,274.9599914550781,266.6700134277344,274.95001220703125,269.9800109863281,1124500.0,262.6075134277344
2021-01-28,279.0,270.0,273.6700134277344,275.8599853515625,982800.0,268.3269348144531
2021-01-29,275.69000244140625,266.1400146484375,273.7900085449219,266.760009765625,1458600.0,259.4754333496094
2021-02-01,271.2900085449219,265.3900146484375,268.7099914550781,268.95001220703125,1360400.0,261.6056213378906
2021-02-02,276.239990234375,270.0199890136719,271.0,273.95001220703125,1061400.0,266.4690856933594
2021-02-03,279.9200134277344,274.1199951171875,274.8599853515625,276.6000061035156,1065700.0,269.0467224121094
2021-02-04,266.0,245.75,261.8599853515625,256.70001220703125,6284200.0,249.69015502929688
2021-02-05,257.6700134277344,249.8800048828125,256.010009765625,253.14999389648438,3167300.0,246.23709106445312
2021-02-08,260.989990234375,251.8800048828125,259.95001220703125,253.63999938964844,2056000.0,246.71371459960938
2021-02-09,256.2099914550781,249.7899932861328,253.77999877929688,254.44000244140625,1347100.0,247.49185180664062
2021-02-10,256.0,251.11000061035156,255.07000732421875,253.5800018310547,1463000.0,246.65536499023438
