jongmok,date,time,price,gap
A122630,20210405,1437,27620,135
A122630,20210405,1436,27625,140
A122630,20210405,1435,27620,135
A122630,20210405,1434,27615,130
A122630,20210405,1433,27615,130
A122630,20210405,1432,27600,115
A122630,20210405,1431,27595,110
A005930,20210405,1440,85400,600
A005930,20210405,1439,85400,600
A005930,20210405,1438,85400,600
A005930,20210405,1437,85300,500
A005930,20210405,1436,85400,600
A005930,20210405,1435,85400,600
A005930,20210405,1434,85400,600
A005930,20210405,1433,85400,600
A005930,20210405,1432,85400,600
A005930,20210405,1431,85300,500
A122630,20210405,1430,27585,100
A122630,20210405,1429,27570,85
A122630,20210405,1428,27570,85
A122630,20210405,1427,27550,65
A122630,20210405,1426,27545,60
A122630,20210405,1425,27545,60
A122630,20210405,1424,27555,70
A122630,20210405,1423,27560,75
A122630,20210405,1422,27560,75
A122630,20210405,1421,27565,80
A005930,20210405,1430,85400,600
A005930,20210405,1429,85400,600
A005930,20210405,1428,85400,600
A005930,20210405,1427,85300,500
A005930,20210405,1426,85300,500
A005930,20210405,1425,85300,500
A005930,20210405,1424,85200,400
A005930,20210405,1423,85300,500
A005930,20210405,1422,85300,500
A005930,20210405,1421,85300,500
A122630,20210405,1420,27550,65
A122630,20210405,1419,27560,75
A122630,20210405,1418,27545,60
A122630,20210405,1417,27545,60
A122630,20210405,1416,27545,60
A122630,20210405,1415,27540,55
A122630,20210405,1414,27530,45
A122630,20210405,1413,27540,55
A122630,20210405,1412,27535,50
A122630,20210405,1411,27545,60
A005930,20210405,1420,85300,500
A005930,20210405,1419,85400,600
A005930,20210405,1418,85300,500
A005930,20210405,1417,85300,500
A005930,20210405,1416,85300,500
A005930,20210405,1415,85300,500
A005930,20210405,1414,85300,500
A005930,20210405,1413,85200,400
A005930,20210405,1412,85300,500
A005930,20210405,1411,85200,400
A122630,20210405,1410,27520,35
A122630,20210405,1409,27500,15
A122630,20210405,1408,27495,10
A122630,20210405,1407,27490,5
A122630,20210405,1406,27495,10
A122630,20210405,1405,27480,-5
A122630,20210405,1404,27490,5
A122630,20210405,1403,27485,0
A122630,20210405,1402,27485,0
A122630,20210405,1401,27485,0
A005930,20210405,1410,85200,400
A005930,20210405,1409,85200,400
A005930,20210405,1408,85200,400
A005930,20210405,1407,85200,400
A005930,20210405,1406,85200,400
A005930,20210405,1405,85200,400
A005930,20210405,1404,85200,400
A005930,20210405,1403,85200,400
A005930,20210405,1402,85200,400
A005930,20210405,1401,85100,300
A122630,20210405,1400,27485,0
A122630,20210405,1359,27490,5
A122630,20210405,1358,27490,5
A122630,20210405,1357,27480,-5
A122630,20210405,1356,27495,10
A122630,20210405,1355,27485,0
A122630,20210405,1354,27480,-5
A122630,20210405,1353,27495,10
A122630,20210405,1352,27500,15
A122630,20210405,1351,27495,10
A005930,20210405,1400,85100,300
A005930,20210405,1359,85200,400
A005930,20210405,1358,85200,400
A005930,20210405,1357,85100,300
A005930,20210405,1356,85200,400
A005930,20210405,1355,85200,400
A005930,20210405,1354,85100,300
A005930,20210405,1353,85100,300
A005930,20210405,1352,85100,300
A005930,20210405,1351,85200,400
A122630,20210405,1350,27485,0
A122630,20210405,1349,27485,0
A122630,20210405,1348,27475,-10
A122630,20210405,1347,27480,-5
A122630,20210405,1346,27475,-10
A122630,20210405,1345,27475,-10
A122630,20210405,1344,27490,5
A122630,20210405,1343,27495,10
A122630,20210405,1342,27490,5
A122630,20210405,1341,27470,-15
A005930,20210405,1350,85100,300
A005930,20210405,1349,85200,400
A005930,20210405,1348,85100,300
A005930,20210405,1347,85100,300
A005930,20210405,1346,85200,400
A005930,20210405,1345,85200,400
A005930,20210405,1344,85200,400
A005930,20210405,1343,85200,400
A005930,20210405,1342,85200,400
A005930,20210405,1341,85200,400
A122630,20210405,1340,27465,-20
A122630,20210405,1339,27470,-15
A122630,20210405,1338,27475,-10
A122630,20210405,1337,27490,5
A122630,20210405,1336,27495,10
A122630,20210405,1335,27485,0
A122630,20210405,1334,27495,10
A122630,20210405,1333,27505,20
A122630,20210405,1332,27500,15
A122630,20210405,1331,27490,5
A005930,20210405,1340,85200,400
A005930,20210405,1339,85200,400
A005930,20210405,1338,85100,300
A005930,20210405,1337,85100,300
A005930,20210405,1336,85200,400
A005930,20210405,1335,85200,400
A005930,20210405,1334,85100,300
A005930,20210405,1333,85200,400
A005930,20210405,1332,85200,400
A005930,20210405,1331,85000,200
A122630,20210405,1330,27485,0
A122630,20210405,1329,27500,15
A122630,20210405,1328,27495,10
A122630,20210405,1327,27490,5
A122630,20210405,1326,27500,15
A122630,20210405,1325,27500,15
A122630,20210405,1324,27490,5
A122630,20210405,1323,27510,25
A122630,20210405,1322,27520,35
A122630,20210405,1321,27500,15
A005930,20210405,1330,85100,300
A005930,20210405,1329,85100,300
A005930,20210405,1328,85000,200
A005930,20210405,1327,85000,200
A005930,20210405,1326,85000,200
A005930,20210405,1325,85100,300
A005930,20210405,1324,85100,300
A005930,20210405,1323,85100,300
A005930,20210405,1322,85100,300
A005930,20210405,1321,85100,300
A122630,20210405,1320,27480,-5
A122630,20210405,1319,27465,-20
A122630,20210405,1318,27480,-5
A122630,20210405,1317,27495,10
A122630,20210405,1316,27490,5
A122630,20210405,1315,27500,15
A122630,20210405,1314,27495,10
A122630,20210405,1313,27505,20
A122630,20210405,1312,27490,5
A122630,20210405,1311,27505,20
A005930,20210405,1320,85100,300
A005930,20210405,1319,85000,200
A005930,20210405,1318,85000,200
A005930,20210405,1317,85100,300
A005930,20210405,1316,85000,200
A005930,20210405,1315,85100,300
A005930,20210405,1314,85000,200
A005930,20210405,1313,85000,200
A005930,20210405,1312,85100,300
A005930,20210405,1311,85100,300
A122630,20210405,1310,27500,15
A122630,20210405,1309,27490,5
A122630,20210405,1308,27480,-5
A122630,20210405,1307,27490,5
A122630,20210405,1306,27500,15
A122630,20210405,1305,27490,5
A122630,20210405,1304,27490,5
A122630,20210405,1303,27485,0
A122630,20210405,1302,27485,0
A122630,20210405,1301,27480,-5
A005930,20210405,1310,85100,300
A005930,20210405,1309,85000,200
A005930,20210405,1308,85100,300
A005930,20210405,1307,85100,300
A005930,20210405,1306,85000,200
A005930,20210405,1305,85100,300
A005930,20210405,1304,85000,200
A005930,20210405,1303,85100,300
A005930,20210405,1302,85100,300
A005930,20210405,1301,85000,200
A122630,20210405,1300,27475,-10
A122630,20210405,1259,27440,-45
A122630,20210405,1258,27440,-45
A122630,20210405,1257,27440,-45
A122630,20210405,1256,27440,-45
A122630,20210405,1255,27450,-35
A122630,20210405,1254,27450,-35
A122630,20210405,1253,27445,-40
A122630,20210405,1252,27440,-45
A122630,20210405,1251,27435,-50
A005930,20210405,1300,85000,200
A005930,20210405,1259,85100,300
A005930,20210405,1258,85100,300
A005930,20210405,1257,85000,200
A005930,20210405,1256,85000,200
A005930,20210405,1255,85000,200
A005930,20210405,1254,85000,200
A005930,20210405,1253,85000,200
A005930,20210405,1252,85100,300
A005930,20210405,1251,85000,200
A122630,20210405,1250,27430,-55
A122630,20210405,1249,27425,-60
A122630,20210405,1248,27420,-65
A122630,20210405,1247,27410,-75
A122630,20210405,1246,27415,-70
A122630,20210405,1245,27405,-80
A122630,20210405,1244,27400,-85
A122630,20210405,1243,27405,-80
A122630,20210405,1242,27400,-85
A122630,20210405,1241,27395,-90
A005930,20210405,1250,85000,200
A005930,20210405,1249,85000,200
A005930,20210405,1248,84900,100
A005930,20210405,1247,84900,100
A005930,20210405,1246,84900,100
A005930,20210405,1245,84900,100
A005930,20210405,1244,85000,200
A005930,20210405,1243,84900,100
A005930,20210405,1242,85000,200
A005930,20210405,1241,84900,100
A122630,20210405,1240,27420,-65
A122630,20210405,1239,27410,-75
A122630,20210405,1238,27405,-80
A122630,20210405,1237,27420,-65
A122630,20210405,1236,27410,-75
A122630,20210405,1235,27400,-85
A122630,20210405,1234,27400,-85
A122630,20210405,1233,27395,-90
A122630,20210405,1232,27395,-90
A122630,20210405,1231,27415,-70
A005930,20210405,1240,85000,200
A005930,20210405,1239,85000,200
A005930,20210405,1238,85000,200
A005930,20210405,1237,85000,200
A005930,20210405,1236,85000,200
A005930,20210405,1235,84900,100
A005930,20210405,1234,85000,200
A005930,20210405,1233,84900,100
A005930,20210405,1232,85000,200
A005930,20210405,1231,85000,200
A122630,20210405,1230,27420,-65
A122630,20210405,1229,27405,-80
A122630,20210405,1228,27410,-75
A122630,20210405,1227,27400,-85
A122630,20210405,1226,27400,-85
A122630,20210405,1225,27380,-105
A122630,20210405,1224,27405,-80
A122630,20210405,1223,27415,-70
A122630,20210405,1222,27425,-60
A122630,20210405,1221,27420,-65
A005930,20210405,1230,85000,200
A005930,20210405,1229,85000,200
A005930,20210405,1228,85000,200
A005930,20210405,1227,84900,100
A005930,20210405,1226,84900,100
A005930,20210405,1225,85000,200
A005930,20210405,1224,84900,100
A005930,20210405,1223,85000,200
A005930,20210405,1222,84900,100
A005930,20210405,1221,85000,200
A122630,20210405,1220,27415,-70
A122630,20210405,1219,27410,-75
A122630,20210405,1218,27420,-65
A122630,20210405,1217,27435,-50
A122630,20210405,1216,27435,-50
A122630,20210405,1215,27420,-65
A122630,20210405,1214,27410,-75
A122630,20210405,1213,27415,-70
A122630,20210405,1212,27410,-75
A122630,20210405,1211,27410,-75
A005930,20210405,1220,85000,200
A005930,20210405,1219,85000,200
A005930,20210405,1218,85000,200
A005930,20210405,1217,85000,200
A005930,20210405,1216,85000,200
A005930,20210405,1215,85000,200
A005930,20210405,1214,85000,200
A005930,20210405,1213,85000,200
A005930,20210405,1212,84900,100
A005930,20210405,1211,85000,200
A122630,20210405,1210,27425,-60
A122630,20210405,1209,27420,-65
A122630,20210405,1208,27425,-60
A122630,20210405,1207,27435,-50
A122630,20210405,1206,27435,-50
A122630,20210405,1205,27430,-55
A122630,20210405,1204,27440,-45
A122630,20210405,1203,27430,-55
A122630,20210405,1202,27410,-75
A122630,20210405,1201,27425,-60
A005930,20210405,1210,85000,200
A005930,20210405,1209,84900,100
A005930,20210405,1208,85000,200
A005930,20210405,1207,84900,100
A005930,20210405,1206,84900,100
A005930,20210405,1205,85000,200
A005930,20210405,1204,85000,200
A005930,20210405,1203,85000,200
A005930,20210405,1202,84900,100
A005930,20210405,1201,84900,100
A122630,20210405,1200,27410,-75
A122630,20210405,1159,27420,-65
A122630,20210405,1158,27420,-65
A122630,20210405,1157,27405,-80
A122630,20210405,1156,27415,-70
A122630,20210405,1155,27435,-50
A122630,20210405,1154,27440,-45
A122630,20210405,1153,27455,-30
A122630,20210405,1152,27445,-40
A122630,20210405,1151,27455,-30
A005930,20210405,1200,84900,100
A005930,20210405,1159,84900,100
A005930,20210405,1158,85000,200
A005930,20210405,1157,84900,100
A005930,20210405,1156,85000,200
A005930,20210405,1155,85000,200
A005930,20210405,1154,85000,200
A005930,20210405,1153,85000,200
A005930,20210405,1152,85100,300
A005930,20210405,1151,85100,300
A122630,20210405,1150,27490,5
A122630,20210405,1149,27510,25
A122630,20210405,1148,27510,25
A122630,20210405,1147,27515,30
A122630,20210405,1146,27505,20
A122630,20210405,1145,27485,0
A122630,20210405,1144,27515,30
A122630,20210405,1143,27510,25
A122630,20210405,1142,27520,35
A122630,20210405,1141,27520,35
A005930,20210405,1150,85000,200
A005930,20210405,1149,85000,200
A005930,20210405,1148,85000,200
A005930,20210405,1147,85100,300
A005930,20210405,1146,85100,300
A005930,20210405,1145,85100,300
A005930,20210405,1144,85000,200
A005930,20210405,1143,85200,400
A005930,20210405,1142,85100,300
A005930,20210405,1141,85200,400
A122630,20210405,1140,27530,45
A122630,20210405,1139,27485,0
A122630,20210405,1138,27500,15
A122630,20210405,1137,27480,-5
A122630,20210405,1136,27455,-30
A122630,20210405,1135,27455,-30
A122630,20210405,1134,27450,-35
A122630,20210405,1133,27460,-25
A122630,20210405,1132,27445,-40
A122630,20210405,1131,27460,-25
A005930,20210405,1140,85200,400
A005930,20210405,1139,85100,300
A005930,20210405,1138,85100,300
A005930,20210405,1137,85100,300
A005930,20210405,1136,84900,100
A005930,20210405,1135,85000,200
A005930,20210405,1134,85000,200
A005930,20210405,1133,85000,200
A005930,20210405,1132,85000,200
A005930,20210405,1131,85000,200
A122630,20210405,1130,27470,-15
A122630,20210405,1129,27465,-20
A122630,20210405,1128,27460,-25
A122630,20210405,1127,27485,0
A122630,20210405,1126,27480,-5
A122630,20210405,1125,27495,10
A122630,20210405,1124,27515,30
A122630,20210405,1123,27505,20
A122630,20210405,1122,27505,20
A122630,20210405,1121,27475,-10
A005930,20210405,1130,85100,300
A005930,20210405,1129,85000,200
A005930,20210405,1128,85100,300
A005930,20210405,1127,85100,300
A005930,20210405,1126,85100,300
A005930,20210405,1125,85000,200
A005930,20210405,1124,85200,400
A005930,20210405,1123,85100,300
A005930,20210405,1122,85100,300
A005930,20210405,1121,85000,200
A122630,20210405,1120,27490,5
A122630,20210405,1119,27460,-25
A122630,20210405,1118,27465,-20
A122630,20210405,1117,27500,15
A122630,20210405,1116,27485,0
A122630,20210405,1115,27485,0
A122630,20210405,1114,27470,-15
A122630,20210405,1113,27480,-5
A122630,20210405,1112,27480,-5
A122630,20210405,1111,27505,20
A005930,20210405,1120,85100,300
A005930,20210405,1119,85000,200
A005930,20210405,1118,85100,300
A005930,20210405,1117,85100,300
A005930,20210405,1116,85100,300
A005930,20210405,1115,85100,300
A005930,20210405,1114,85000,200
A005930,20210405,1113,85000,200
A005930,20210405,1112,85100,300
A005930,20210405,1111,85100,300
A122630,20210405,1110,27495,10
A122630,20210405,1109,27535,50
A122630,20210405,1108,27505,20
A122630,20210405,1107,27530,45
A122630,20210405,1106,27530,45
A122630,20210405,1105,27505,20
A122630,20210405,1104,27520,35
A122630,20210405,1103,27505,20
A122630,20210405,1102,27500,15
A122630,20210405,1101,27475,-10
A005930,20210405,1110,85100,300
A005930,20210405,1109,85100,300
A005930,20210405,1108,85000,200
A005930,20210405,1107,85000,200
A005930,20210405,1106,85200,400
A005930,20210405,1105,85100,300
A005930,20210405,1104,85200,400
A005930,20210405,1103,85100,300
A005930,20210405,1102,85100,300
A005930,20210405,1101,85100,300
A122630,20210405,1100,27460,-25
A122630,20210405,1059,27430,-55
A122630,20210405,1058,27450,-35
A122630,20210405,1057,27430,-55
A122630,20210405,1056,27425,-60
A122630,20210405,1055,27435,-50
A122630,20210405,1054,27435,-50
A122630,20210405,1053,27400,-85
A122630,20210405,1052,27395,-90
A122630,20210405,1051,27385,-100
A005930,20210405,1100,85000,200
A005930,20210405,1059,84900,100
A005930,20210405,1058,85000,200
A005930,20210405,1057,85000,200
A005930,20210405,1056,85000,200
A005930,20210405,1055,85000,200
A005930,20210405,1054,84900,100
A005930,20210405,1053,85000,200
A005930,20210405,1052,84900,100
A005930,20210405,1051,84900,100
A122630,20210405,1050,27400,-85
A122630,20210405,1049,27390,-95
A122630,20210405,1048,27410,-75
A122630,20210405,1047,27370,-115
A122630,20210405,1046,27365,-120
A122630,20210405,1045,27375,-110
A122630,20210405,1044,27325,-160
A122630,20210405,1043,27320,-165
A122630,20210405,1042,27320,-165
A122630,20210405,1041,27310,-175
A005930,20210405,1050,84800,0
A005930,20210405,1049,84900,100
A005930,20210405,1048,85000,200
A005930,20210405,1047,84900,100
A005930,20210405,1046,84900,100
A005930,20210405,1045,84900,100
A005930,20210405,1044,84900,100
A005930,20210405,1043,84800,0
A005930,20210405,1042,84800,0
A005930,20210405,1041,84900,100
A122630,20210405,1040,27295,-190
A122630,20210405,1039,27325,-160
A122630,20210405,1038,27335,-150
A122630,20210405,1037,27310,-175
A122630,20210405,1036,27310,-175
A122630,20210405,1035,27310,-175
A122630,20210405,1034,27300,-185
A122630,20210405,1033,27290,-195
A122630,20210405,1032,27290,-195
A122630,20210405,1031,27310,-175
A005930,20210405,1040,84800,0
A005930,20210405,1039,84900,100
A005930,20210405,1038,84800,0
A005930,20210405,1037,84900,100
A005930,20210405,1036,84900,100
A005930,20210405,1035,84800,0
A005930,20210405,1034,84800,0
A005930,20210405,1033,84800,0
A005930,20210405,1032,84900,100
A005930,20210405,1031,84800,0
A122630,20210405,1030,27340,-145
A122630,20210405,1029,27350,-135
A122630,20210405,1028,27335,-150
A122630,20210405,1027,27340,-145
A122630,20210405,1026,27345,-140
A122630,20210405,1025,27350,-135
A122630,20210405,1024,27375,-110
A122630,20210405,1023,27375,-110
A122630,20210405,1022,27375,-110
A122630,20210405,1021,27390,-95
A005930,20210405,1030,84900,100
A005930,20210405,1029,85000,200
A005930,20210405,1028,84900,100
A005930,20210405,1027,84900,100
A005930,20210405,1026,85000,200
A005930,20210405,1025,85000,200
A005930,20210405,1024,85000,200
A005930,20210405,1023,85100,300
A005930,20210405,1022,85100,300
A005930,20210405,1021,85000,200
A122630,20210405,1020,27365,-120
A122630,20210405,1019,27365,-120
A122630,20210405,1018,27360,-125
A122630,20210405,1017,27345,-140
A122630,20210405,1016,27340,-145
A122630,20210405,1015,27345,-140
A122630,20210405,1014,27355,-130
A122630,20210405,1013,27360,-125
A122630,20210405,1012,27385,-100
A122630,20210405,1011,27370,-115
A005930,20210405,1020,85100,300
A005930,20210405,1019,85000,200
A005930,20210405,1018,85000,200
A005930,20210405,1017,85000,200
A005930,20210405,1016,85100,300
A005930,20210405,1015,85000,200
A005930,20210405,1014,85000,200
A005930,20210405,1013,85100,300
A005930,20210405,1012,85000,200
A005930,20210405,1011,85000,200
A122630,20210405,1010,27375,-110
A122630,20210405,1009,27385,-100
A122630,20210405,1008,27405,-80
A122630,20210405,1007,27385,-100
A122630,20210405,1006,27370,-115
A122630,20210405,1005,27380,-105
A122630,20210405,1004,27375,-110
A122630,20210405,1003,27375,-110
A122630,20210405,1002,27385,-100
A122630,20210405,1001,27395,-90
A005930,20210405,1010,85000,200
A005930,20210405,1009,85100,300
A005930,20210405,1008,85000,200
A005930,20210405,1007,85100,300
A005930,20210405,1006,85100,300
A005930,20210405,1005,85100,300
A005930,20210405,1004,85100,300
A005930,20210405,1003,85100,300
A005930,20210405,1002,85100,300
A005930,20210405,1001,85100,300
A122630,20210405,1000,27410,-75
A122630,20210405,0959,27415,-70
A122630,20210405,0958,27435,-50
A122630,20210405,0957,27415,-70
A122630,20210405,0956,27410,-75
A122630,20210405,0955,27375,-110
A122630,20210405,0954,27390,-95
A122630,20210405,0953,27390,-95
A122630,20210405,0952,27390,-95
A122630,20210405,0951,27400,-85
A005930,20210405,1000,85200,400
A005930,20210405,0959,85200,400
A005930,20210405,0958,85200,400
A005930,20210405,0957,85100,300
A005930,20210405,0956,85100,300
A005930,20210405,0955,85000,200
A005930,20210405,0954,85100,300
A005930,20210405,0953,85100,300
A005930,20210405,0952,85100,300
A005930,20210405,0951,85000,200
A122630,20210405,0950,27385,-100
A122630,20210405,0949,27395,-90
A122630,20210405,0948,27390,-95
A122630,20210405,0947,27360,-125
A122630,20210405,0946,27355,-130
A122630,20210405,0945,27350,-135
A122630,20210405,0944,27355,-130
A122630,20210405,0943,27365,-120
A122630,20210405,0942,27360,-125
A122630,20210405,0941,27365,-120
A005930,20210405,0950,85100,300
A005930,20210405,0949,85100,300
A005930,20210405,0948,85000,200
A005930,20210405,0947,84900,100
A005930,20210405,0946,84900,100
A005930,20210405,0945,85000,200
A005930,20210405,0944,85000,200
A005930,20210405,0943,85000,200
A005930,20210405,0942,85000,200
A005930,20210405,0941,85000,200
A122630,20210405,0940,27360,-125
A122630,20210405,0939,27385,-100
A122630,20210405,0938,27395,-90
A122630,20210405,0937,27420,-65
A122630,20210405,0936,27405,-80
A122630,20210405,0935,27410,-75
A122630,20210405,0934,27405,-80
A122630,20210405,0933,27385,-100
A122630,20210405,0932,27360,-125
A122630,20210405,0931,27380,-105
A005930,20210405,0940,84900,100
A005930,20210405,0939,85100,300
A005930,20210405,0938,85100,300
A005930,20210405,0937,85000,200
A005930,20210405,0936,85100,300
A005930,20210405,0935,85100,300
A005930,20210405,0934,85100,300
A005930,20210405,0933,85100,300
A005930,20210405,0932,85000,200
A005930,20210405,0931,85000,200
A122630,20210405,0930,27395,-90
A122630,20210405,0929,27400,-85
A122630,20210405,0928,27410,-75
A122630,20210405,0927,27430,-55
A122630,20210405,0926,27425,-60
A122630,20210405,0925,27415,-70
A122630,20210405,0924,27410,-75
A122630,20210405,0923,27400,-85
A122630,20210405,0922,27405,-80
A122630,20210405,0921,27420,-65
A005930,20210405,0930,85100,300
A005930,20210405,0929,85100,300
A005930,20210405,0928,85100,300
A005930,20210405,0927,85100,300
A005930,20210405,0926,85000,200
A005930,20210405,0925,85100,300
A005930,20210405,0924,85100,300
A005930,20210405,0923,85100,300
A005930,20210405,0922,85100,300
A005930,20210405,0921,85200,400
A122630,20210405,0920,27420,-65
A122630,20210405,0919,27430,-55
A122630,20210405,0918,27425,-60
A122630,20210405,0917,27400,-85
A122630,20210405,0916,27435,-50
A122630,20210405,0915,27445,-40
A122630,20210405,0914,27450,-35
A122630,20210405,0913,27450,-35
A122630,20210405,0912,27450,-35
A122630,20210405,0911,27430,-55
A005930,20210405,0920,85200,400
A005930,20210405,0919,85200,400
A005930,20210405,0918,85100,300
A005930,20210405,0917,84900,100
A005930,20210405,0916,85000,200
A005930,20210405,0915,84900,100
A005930,20210405,0914,85000,200
A005930,20210405,0913,85000,200
A005930,20210405,0912,85100,300
A005930,20210405,0911,85100,300
A122630,20210405,0910,27445,-40
A122630,20210405,0909,27485,0
A122630,20210405,0908,27515,30
A122630,20210405,0907,27500,15
A122630,20210405,0906,27535,50
A122630,20210405,0905,27580,95
A122630,20210405,0904,27575,90
A122630,20210405,0903,27550,65
A122630,20210405,0902,27615,130
A122630,20210405,0901,27655,170
A005930,20210405,0910,85200,400
A005930,20210405,0909,85200,400
A005930,20210405,0908,85400,600
A005930,20210405,0907,85400,600
A005930,20210405,0906,85400,600
A005930,20210405,0905,85400,600
A005930,20210405,0904,85300,500
A005930,20210405,0903,85400,600
A005930,20210405,0902,85700,900
A005930,20210405,0901,85900,1100
A122630,20210405,0900,27665,180
A005930,20210405,0900,85800,1000
A122630,20210406,1530,27675,85
A122630,20210406,1519,27670,80
A122630,20210406,1518,27670,80
A122630,20210406,1517,27665,75
A122630,20210406,1516,27660,70
A122630,20210406,1515,27675,85
A122630,20210406,1514,27680,90
A122630,20210406,1513,27665,75
A122630,20210406,1512,27670,80
A122630,20210406,1511,27665,75
A005930,20210406,1530,86000,600
A005930,20210406,1519,86000,600
A005930,20210406,1518,86000,600
A005930,20210406,1517,85900,500
A005930,20210406,1516,86000,600
A005930,20210406,1515,86000,600
A005930,20210406,1514,85900,500
A005930,20210406,1513,85900,500
A005930,20210406,1512,85900,500
A005930,20210406,1511,85900,500
A122630,20210406,1510,27670,80
A122630,20210406,1509,27675,85
A122630,20210406,1508,27685,95
A122630,20210406,1507,27695,105
A122630,20210406,1506,27690,100
A122630,20210406,1505,27695,105
A122630,20210406,1504,27685,95
A122630,20210406,1503,27665,75
A122630,20210406,1502,27660,70
A122630,20210406,1501,27685,95
A005930,20210406,1510,85800,400
A005930,20210406,1509,85800,400
A005930,20210406,1508,85800,400
A005930,20210406,1507,85800,400
A005930,20210406,1506,85900,500
A005930,20210406,1505,85900,500
A005930,20210406,1504,85900,500
A005930,20210406,1503,85800,400
A005930,20210406,1502,85900,500
A005930,20210406,1501,85900,500
A122630,20210406,1500,27660,70
A122630,20210406,1459,27675,85
A122630,20210406,1458,27680,90
A122630,20210406,1457,27665,75
A122630,20210406,1456,27675,85
A122630,20210406,1455,27680,90
A122630,20210406,1454,27690,100
A122630,20210406,1453,27695,105
A122630,20210406,1452,27695,105
A122630,20210406,1451,27695,105
A005930,20210406,1500,85900,500
A005930,20210406,1459,85900,500
A005930,20210406,1458,85900,500
A005930,20210406,1457,85900,500
A005930,20210406,1456,85900,500
A005930,20210406,1455,85900,500
A005930,20210406,1454,85900,500
A005930,20210406,1453,85900,500
A005930,20210406,1452,85900,500
A005930,20210406,1451,86000,600
A122630,20210406,1450,27680,90
A122630,20210406,1449,27700,110
A122630,20210406,1448,27665,75
A122630,20210406,1447,27660,70
A122630,20210406,1446,27685,95
A122630,20210406,1445,27680,90
A122630,20210406,1444,27690,100
A122630,20210406,1443,27705,115
A122630,20210406,1442,27710,120
A122630,20210406,1441,27700,110
A005930,20210406,1450,85900,500
A005930,20210406,1449,86000,600
A005930,20210406,1448,85900,500
A005930,20210406,1447,86000,600
A005930,20210406,1446,86000,600
A005930,20210406,1445,85900,500
A005930,20210406,1444,85900,500
A005930,20210406,1443,85900,500
A005930,20210406,1442,85900,500
A005930,20210406,1441,86000,600
A122630,20210406,1440,27690,100
A122630,20210406,1439,27700,110
A122630,20210406,1438,27710,120
A122630,20210406,1437,27710,120
A122630,20210406,1436,27725,135
A122630,20210406,1435,27725,135
A122630,20210406,1434,27740,150
A122630,20210406,1433,27740,150
A122630,20210406,1432,27735,145
A122630,20210406,1431,27725,135
A005930,20210406,1440,85900,500
A005930,20210406,1439,86000,600
A005930,20210406,1438,85900,500
A005930,20210406,1437,86000,600
A005930,20210406,1436,86000,600
A005930,20210406,1435,86000,600
A005930,20210406,1434,86000,600
A005930,20210406,1433,86000,600
A005930,20210406,1432,85900,500
A005930,20210406,1431,86000,600
A122630,20210406,1430,27720,130
A122630,20210406,1429,27725,135
A122630,20210406,1428,27720,130
A122630,20210406,1427,27745,155
A122630,20210406,1426,27755,165
A122630,20210406,1425,27745,155
A122630,20210406,1424,27730,140
A122630,20210406,1423,27725,135
A122630,20210406,1422,27725,135
A122630,20210406,1421,27730,140
A005930,20210406,1430,86000,600
A005930,20210406,1429,85900,500
A005930,20210406,1428,85900,500
A005930,20210406,1427,85900,500
A005930,20210406,1426,86000,600
A005930,20210406,1425,86000,600
A005930,20210406,1424,85800,400
A005930,20210406,1423,85900,500
A005930,20210406,1422,85900,500
A005930,20210406,1421,85800,400
A122630,20210406,1420,27715,125
A122630,20210406,1419,27725,135
A122630,20210406,1418,27715,125
A122630,20210406,1417,27710,120
A122630,20210406,1416,27710,120
A122630,20210406,1415,27695,105
A122630,20210406,1414,27705,115
A122630,20210406,1413,27715,125
A122630,20210406,1412,27695,105
A122630,20210406,1411,27695,105
A005930,20210406,1420,85800,400
A005930,20210406,1419,85800,400
A005930,20210406,1418,85900,500
A005930,20210406,1417,85900,500
A005930,20210406,1416,85800,400
A005930,20210406,1415,85900,500
A005930,20210406,1414,85900,500
A005930,20210406,1413,85800,400
A005930,20210406,1412,85800,400
A005930,20210406,1411,85800,400
A122630,20210406,1410,27685,95
A122630,20210406,1409,27675,85
A122630,20210406,1408,27655,65
A122630,20210406,1407,27660,70
A122630,20210406,1406,27650,60
A122630,20210406,1405,27650,60
A122630,20210406,1404,27655,65
A122630,20210406,1403,27665,75
A122630,20210406,1402,27645,55
A122630,20210406,1401,27640,50
A005930,20210406,1410,85800,400
A005930,20210406,1409,85800,400
A005930,20210406,1408,85800,400
A005930,20210406,1407,85700,300
A005930,20210406,1406,85800,400
A005930,20210406,1405,85800,400
A005930,20210406,1404,85800,400
A005930,20210406,1403,85800,400
A005930,20210406,1402,85800,400
A005930,20210406,1401,85800,400
A122630,20210406,1400,27645,55
A122630,20210406,1359,27655,65
A122630,20210406,1358,27655,65
A122630,20210406,1357,27655,65
A122630,20210406,1356,27655,65
A122630,20210406,1355,27655,65
A122630,20210406,1354,27645,55
A122630,20210406,1353,27645,55
A122630,20210406,1352,27655,65
A122630,20210406,1351,27670,80
A005930,20210406,1400,85800,400
A005930,20210406,1359,85800,400
A005930,20210406,1358,85700,300
A005930,20210406,1357,85800,400
A005930,20210406,1356,85800,400
A005930,20210406,1355,85800,400
A005930,20210406,1354,85800,400
A005930,20210406,1353,85700,300
A005930,20210406,1352,85700,300
A005930,20210406,1351,85900,500
A122630,20210406,1350,27660,70
