date,time,price_x,price_y,gap_x,gap_y,price_rt,gap_rt
20210407,1128,27665,85500,-10,-500,0.32,0.02
20210407,1129,27645,85600,-30,-400,0.32,0.08
20210407,1130,27645,85700,-30,-300,0.32,0.1
20210407,1131,27680,85600,5,-400,0.32,-0.01
20210407,1132,27670,85600,-5,-400,0.32,0.01
20210407,1133,27680,85700,5,-300,0.32,-0.02
20210407,1134,27710,85700,35,-300,0.32,-0.12
20210407,1135,27700,85700,25,-300,0.32,-0.08
20210407,1136,27725,85600,50,-400,0.32,-0.12
20210407,1137,27710,85600,35,-400,0.32,-0.09
20210407,1138,27710,85600,35,-400,0.32,-0.09
20210407,1139,27720,85700,45,-300,0.32,-0.15
20210407,1140,27740,85700,65,-300,0.32,-0.22
20210407,1141,27710,85600,35,-400,0.32,-0.09
20210407,1142,27730,85600,55,-400,0.32,-0.14
20210407,1143,27720,85600,45,-400,0.32,-0.11
20210407,1144,27725,85700,50,-300,0.32,-0.17
20210407,1145,27690,85600,15,-400,0.32,-0.04
20210407,1146,27695,85600,20,-400,0.32,-0.05
20210407,1147,27705,85700,30,-300,0.32,-0.1
20210407,1148,27710,85700,35,-300,0.32,-0.12
20210407,1149,27705,85600,30,-400,0.32,-0.08
20210407,1150,27700,85600,25,-400,0.32,-0.06
20210407,1151,27695,85700,20,-300,0.32,-0.07
20210407,1152,27690,85600,15,-400,0.32,-0.04
20210407,1153,27670,85600,-5,-400,0.32,0.01
20210407,1154,27685,85500,10,-500,0.32,-0.02
20210407,1155,27675,85500,0,-500,0.32,-0.0
20210407,1156,27675,85600,0,-400,0.32,-0.0
20210407,1157,27660,85500,-15,-500,0.32,0.03
20210407,1158,27625,85500,-50,-500,0.32,0.1
20210407,1159,27630,85600,-45,-400,0.32,0.11
20210407,1200,27655,85500,-20,-500,0.32,0.04
20210407,1201,27630,85500,-45,-500,0.32,0.09
20210407,1202,27630,85600,-45,-400,0.32,0.11
20210407,1203,27615,85500,-60,-500,0.32,0.12
20210407,1204,27610,85600,-65,-400,0.32,0.16
20210407,1205,27595,85400,-80,-600,0.32,0.13
20210407,1206,27605,85400,-70,-600,0.32,0.12
20210407,1207,27630,85400,-45,-600,0.32,0.08
20210407,1208,27635,85400,-40,-600,0.32,0.07
20210407,1209,27635,85400,-40,-600,0.32,0.07
20210407,1210,27665,85600,-10,-400,0.32,0.02
20210407,1211,27675,85500,0,-500,0.32,-0.0
20210407,1212,27680,85700,5,-300,0.32,-0.02
20210407,1213,27685,85600,10,-400,0.32,-0.02
20210407,1214,27700,85700,25,-300,0.32,-0.08
20210407,1215,27680,85500,5,-500,0.32,-0.01
20210407,1216,27680,85500,5,-500,0.32,-0.01
20210407,1217,27685,85600,10,-400,0.32,-0.02
20210407,1218,27695,85500,20,-500,0.32,-0.04
20210407,1219,27695,85500,20,-500,0.32,-0.04
20210407,1220,27710,85700,35,-300,0.32,-0.12
20210407,1221,27705,85700,30,-300,0.32,-0.1
20210407,1222,27710,85700,35,-300,0.32,-0.12
20210407,1223,27715,85600,40,-400,0.32,-0.1
20210407,1224,27705,85600,30,-400,0.32,-0.08
20210407,1225,27700,85700,25,-300,0.32,-0.08
20210407,1226,27720,85600,45,-400,0.32,-0.11
20210407,1227,27720,85600,45,-400,0.32,-0.11
20210407,1228,27720,85600,45,-400,0.32,-0.11
20210407,1229,27720,85700,45,-300,0.32,-0.15
20210407,1230,27735,85700,60,-300,0.32,-0.2
20210407,1231,27750,85600,75,-400,0.32,-0.19
20210407,1232,27745,85600,70,-400,0.32,-0.18
20210407,1233,27740,85600,65,-400,0.32,-0.16
20210407,1234,27740,85700,65,-300,0.32,-0.22
20210407,1235,27720,85700,45,-300,0.32,-0.15
20210407,1236,27730,85600,55,-400,0.32,-0.14
20210407,1237,27730,85700,55,-300,0.32,-0.18
20210407,1238,27735,85700,60,-300,0.32,-0.2
20210407,1239,27730,85700,55,-300,0.32,-0.18
20210407,1240,27720,85700,45,-300,0.32,-0.15
20210407,1241,27735,85700,60,-300,0.32,-0.2
20210407,1242,27720,85600,45,-400,0.32,-0.11
20210407,1243,27715,85600,40,-400,0.32,-0.1
20210407,1244,27725,85600,50,-400,0.32,-0.12
20210407,1245,27725,85600,50,-400,0.32,-0.12
20210407,1246,27730,85500,55,-500,0.32,-0.11
20210407,1247,27725,85600,50,-400,0.32,-0.12
20210407,1248,27725,85700,50,-300,0.32,-0.17
20210407,1249,27735,85600,60,-400,0.32,-0.15
20210407,1250,27745,85600,70,-400,0.32,-0.18
20210407,1251,27750,85600,75,-400,0.32,-0.19
20210407,1252,27735,85600,60,-400,0.32,-0.15
20210407,1253,27730,85600,55,-400,0.32,-0.14
20210407,1254,27735,85700,60,-300,0.32,-0.2
20210407,1255,27710,85600,35,-400,0.32,-0.09
20210407,1256,27730,85700,55,-300,0.32,-0.18
20210407,1257,27735,85600,60,-400,0.32,-0.15
20210407,1258,27745,85600,70,-400,0.32,-0.18
20210407,1259,27745,85700,70,-300,0.32,-0.23
20210407,1300,27730,85600,55,-400,0.32,-0.14
20210407,1301,27740,85600,65,-400,0.32,-0.16
20210407,1302,27755,85700,80,-300,0.32,-0.27
20210407,1303,27755,85700,80,-300,0.32,-0.27
20210407,1304,27750,85600,75,-400,0.32,-0.19
20210407,1305,27740,85700,65,-300,0.32,-0.22
20210407,1306,27740,85600,65,-400,0.32,-0.16
20210407,1307,27745,85600,70,-400,0.32,-0.18
20210407,1308,27740,85700,65,-300,0.32,-0.22
20210407,1309,27755,85600,80,-400,0.32,-0.2
20210407,1310,27755,85700,80,-300,0.32,-0.27
20210407,1311,27765,85700,90,-300,0.32,-0.3
20210407,1312,27780,85700,105,-300,0.32,-0.35
20210407,1313,27765,85700,90,-300,0.32,-0.3
20210407,1314,27755,85600,80,-400,0.32,-0.2
20210407,1315,27735,85700,60,-300,0.32,-0.2
20210407,1316,27725,85600,50,-400,0.32,-0.12
20210407,1317,27730,85600,55,-400,0.32,-0.14
20210407,1318,27720,85500,45,-500,0.32,-0.09
20210407,1319,27730,85500,55,-500,0.32,-0.11
20210407,1320,27725,85600,50,-400,0.32,-0.12
20210407,1321,27725,85600,50,-400,0.32,-0.12
20210407,1322,27720,85500,45,-500,0.32,-0.09
20210407,1323,27700,85500,25,-500,0.32,-0.05
20210407,1324,27695,85500,20,-500,0.32,-0.04
20210407,1325,27710,85500,35,-500,0.32,-0.07
20210407,1326,27690,85500,15,-500,0.32,-0.03
20210407,1327,27700,85500,25,-500,0.32,-0.05
20210407,1328,27700,85600,25,-400,0.32,-0.06
20210407,1329,27710,85500,35,-500,0.32,-0.07
20210407,1330,27720,85600,45,-400,0.32,-0.11
20210407,1331,27735,85600,60,-400,0.32,-0.15
20210407,1332,27730,85600,55,-400,0.32,-0.14
20210407,1333,27725,85500,50,-500,0.32,-0.1
20210407,1334,27745,85600,70,-400,0.32,-0.18
20210407,1335,27740,85600,65,-400,0.32,-0.16
20210407,1336,27730,85600,55,-400,0.32,-0.14
20210407,1337,27725,85600,50,-400,0.32,-0.12
20210407,1338,27725,85500,50,-500,0.32,-0.1
20210407,1339,27735,85600,60,-400,0.32,-0.15
20210407,1340,27735,85500,60,-500,0.32,-0.12
20210407,1341,27740,85500,65,-500,0.32,-0.13
20210407,1342,27735,85600,60,-400,0.32,-0.15
20210407,1343,27740,85600,65,-400,0.32,-0.16
20210407,1344,27730,85500,55,-500,0.32,-0.11
20210407,1345,27715,85600,40,-400,0.32,-0.1
20210407,1346,27720,85600,45,-400,0.32,-0.11
20210407,1347,27735,85500,60,-500,0.32,-0.12
20210407,1348,27745,85600,70,-400,0.32,-0.18
20210407,1349,27745,85500,70,-500,0.32,-0.14
20210407,1350,27760,85500,85,-500,0.32,-0.17
20210407,1351,27755,85500,80,-500,0.32,-0.16
20210407,1352,27755,85500,80,-500,0.32,-0.16
20210407,1353,27760,85500,85,-500,0.32,-0.17
20210407,1354,27750,85500,75,-500,0.32,-0.15
20210407,1355,27755,85500,80,-500,0.32,-0.16
20210407,1356,27755,85500,80,-500,0.32,-0.16
20210407,1357,27745,85600,70,-400,0.32,-0.18
20210407,1358,27740,85500,65,-500,0.32,-0.13
20210407,1359,27745,85500,70,-500,0.32,-0.14
20210407,1400,27750,85600,75,-400,0.32,-0.19
20210407,1401,27740,85600,65,-400,0.32,-0.16
20210407,1402,27745,85500,70,-500,0.32,-0.14
20210407,1403,27730,85500,55,-500,0.32,-0.11
20210407,1404,27730,85600,55,-400,0.32,-0.14
20210407,1405,27710,85600,35,-400,0.32,-0.09
20210407,1406,27695,85500,20,-500,0.32,-0.04
20210407,1407,27715,85500,40,-500,0.32,-0.08
20210407,1408,27720,85500,45,-500,0.32,-0.09
20210407,1409,27715,85600,40,-400,0.32,-0.1
20210407,1410,27710,85500,35,-500,0.32,-0.07
20210407,1411,27715,85500,40,-500,0.32,-0.08
20210407,1412,27745,85500,70,-500,0.32,-0.14
20210407,1413,27740,85500,65,-500,0.32,-0.13
20210407,1414,27735,85600,60,-400,0.32,-0.15
20210407,1415,27720,85600,45,-400,0.32,-0.11
20210407,1416,27705,85500,30,-500,0.32,-0.06
20210407,1417,27700,85500,25,-500,0.32,-0.05
20210407,1418,27690,85500,15,-500,0.32,-0.03
20210407,1419,27700,85400,25,-600,0.32,-0.04
20210407,1420,27705,85400,30,-600,0.32,-0.05
20210407,1421,27710,85400,35,-600,0.32,-0.06
20210407,1422,27730,85600,55,-400,0.32,-0.14
20210407,1423,27735,85500,60,-500,0.32,-0.12
20210407,1424,27735,85500,60,-500,0.32,-0.12
20210407,1425,27740,85600,65,-400,0.32,-0.16
20210407,1426,27740,85500,65,-500,0.32,-0.13
20210407,1427,27740,85500,65,-500,0.32,-0.13
20210407,1428,27740,85500,65,-500,0.32,-0.13
20210407,1429,27745,85500,70,-500,0.32,-0.14
20210407,1430,27740,85500,65,-500,0.32,-0.13
20210407,1431,27740,85500,65,-500,0.32,-0.13
20210407,1432,27730,85600,55,-400,0.32,-0.14
20210407,1433,27735,85600,60,-400,0.32,-0.15
20210407,1434,27735,85500,60,-500,0.32,-0.12
20210407,1435,27740,85500,65,-500,0.32,-0.13
20210407,1436,27755,85500,80,-500,0.32,-0.16
20210407,1437,27760,85500,85,-500,0.32,-0.17
20210407,1438,27775,85500,100,-500,0.32,-0.2
20210407,1439,27770,85600,95,-400,0.32,-0.24
20210407,1440,27775,85500,100,-500,0.32,-0.2
20210407,1441,27760,85500,85,-500,0.32,-0.17
20210407,1442,27770,85600,95,-400,0.32,-0.24
20210407,1443,27780,85600,105,-400,0.32,-0.26
20210407,1444,27780,85600,105,-400,0.32,-0.26
20210407,1445,27775,85600,100,-400,0.32,-0.25
20210407,1446,27760,85500,85,-500,0.32,-0.17
20210407,1447,27770,85500,95,-500,0.32,-0.19
20210407,1448,27770,85600,95,-400,0.32,-0.24
20210407,1449,27770,85600,95,-400,0.32,-0.24
20210407,1450,27770,85500,95,-500,0.32,-0.19
20210407,1451,27760,85600,85,-400,0.32,-0.21
20210407,1452,27745,85500,70,-500,0.32,-0.14
20210407,1453,27750,85500,75,-500,0.32,-0.15
20210407,1454,27755,85500,80,-500,0.32,-0.16
20210407,1455,27760,85500,85,-500,0.32,-0.17
20210407,1456,27755,85500,80,-500,0.32,-0.16
20210407,1457,27755,85600,80,-400,0.32,-0.2
20210407,1458,27755,85600,80,-400,0.32,-0.2
20210407,1459,27760,85500,85,-500,0.32,-0.17
20210407,1500,27765,85500,90,-500,0.32,-0.18
20210407,1501,27760,85500,85,-500,0.32,-0.17
20210407,1502,27755,85500,80,-500,0.32,-0.16
20210407,1503,27750,85500,75,-500,0.32,-0.15
20210407,1504,27745,85600,70,-400,0.32,-0.18
20210407,1505,27740,85500,65,-500,0.32,-0.13
20210407,1506,27745,85600,70,-400,0.32,-0.18
20210407,1507,27725,85500,50,-500,0.32,-0.1
20210407,1508,27730,85500,55,-500,0.32,-0.11
20210407,1509,27730,85500,55,-500,0.32,-0.11
20210407,1510,27725,85600,50,-400,0.32,-0.12
20210407,1511,27740,85500,65,-500,0.32,-0.13
20210407,1512,27750,85600,75,-400,0.32,-0.19
20210407,1513,27745,85600,70,-400,0.32,-0.18
20210407,1514,27750,85600,75,-400,0.32,-0.19
20210407,1515,27750,85600,75,-400,0.32,-0.19
20210407,1516,27750,85700,75,-300,0.32,-0.25
20210407,1517,27755,85700,80,-300,0.32,-0.27
20210407,1518,27755,85700,80,-300,0.32,-0.27
20210407,1519,27755,85700,80,-300,0.32,-0.27
20210407,1530,27755,85600,80,-400,0.32,-0.2
20210408,900,27670,85700,-85,100,0.32,-0.85
20210408,901,27615,85400,-140,-200,0.32,0.7
20210408,902,27580,85400,-175,-200,0.32,0.88
20210408,903,27530,85200,-225,-400,0.32,0.56
20210408,904,27510,85200,-245,-400,0.32,0.61
20210408,905,27495,85000,-260,-600,0.32,0.43
20210408,906,27500,85100,-255,-500,0.32,0.51
20210408,907,27510,85200,-245,-400,0.32,0.61
20210408,908,27575,85200,-180,-400,0.32,0.45
20210408,909,27525,85200,-230,-400,0.32,0.57
20210408,910,27505,85100,-250,-500,0.32,0.5
20210408,911,27510,85100,-245,-500,0.32,0.49
20210408,912,27505,85000,-250,-600,0.32,0.42
20210408,913,27510,84700,-245,-900,0.32,0.27
20210408,914,27535,84900,-220,-700,0.32,0.31
20210408,915,27520,84900,-235,-700,0.32,0.34
20210408,916,27510,84900,-245,-700,0.32,0.35
20210408,917,27490,84800,-265,-800,0.32,0.33
20210408,918,27505,84600,-250,-1000,0.33,0.25
20210408,919,27485,84600,-270,-1000,0.32,0.27
20210408,920,27490,84600,-265,-1000,0.32,0.26
20210408,921,27490,84700,-265,-900,0.32,0.29
20210408,922,27500,84600,-255,-1000,0.33,0.26
20210408,923,27495,84700,-260,-900,0.32,0.29
20210408,924,27500,84700,-255,-900,0.32,0.28
20210408,925,27515,84800,-240,-800,0.32,0.3
20210408,926,27530,84800,-225,-800,0.32,0.28
20210408,927,27540,84800,-215,-800,0.32,0.27
20210408,928,27535,84900,-220,-700,0.32,0.31
20210408,929,27530,84900,-225,-700,0.32,0.32
20210408,930,27500,84800,-255,-800,0.32,0.32
20210408,931,27505,84800,-250,-800,0.32,0.31
20210408,932,27525,84700,-230,-900,0.32,0.26
20210408,933,27530,84800,-225,-800,0.32,0.28
20210408,934,27535,84700,-220,-900,0.33,0.24
20210408,935,27525,84700,-230,-900,0.32,0.26
20210408,936,27510,84800,-245,-800,0.32,0.31
20210408,937,27520,84700,-235,-900,0.32,0.26
20210408,938,27495,84800,-260,-800,0.32,0.32
20210408,939,27510,84800,-245,-800,0.32,0.31
20210408,940,27510,84800,-245,-800,0.32,0.31
20210408,941,27500,84700,-255,-900,0.32,0.28
20210408,942,27510,84800,-245,-800,0.32,0.31
20210408,943,27520,84800,-235,-800,0.32,0.29
20210408,944,27545,84800,-210,-800,0.32,0.26
20210408,945,27570,84800,-185,-800,0.33,0.23
20210408,946,27580,84900,-175,-700,0.32,0.25
20210408,947,27570,84900,-185,-700,0.32,0.26
20210408,948,27570,84900,-185,-700,0.32,0.26
20210408,949,27610,84900,-145,-700,0.33,0.21
20210408,950,27620,84900,-135,-700,0.33,0.19
20210408,951,27610,84900,-145,-700,0.33,0.21
20210408,952,27585,84900,-170,-700,0.32,0.24
20210408,953,27575,84800,-180,-800,0.33,0.22
20210408,954,27590,84900,-165,-700,0.32,0.24
20210408,955,27575,84800,-180,-800,0.33,0.22
20210408,956,27560,84800,-195,-800,0.32,0.24
20210408,957,27575,84900,-180,-700,0.32,0.26
20210408,958,27590,84800,-165,-800,0.33,0.21
20210408,959,27595,84900,-160,-700,0.33,0.23
20210408,1000,27600,84800,-155,-800,0.33,0.19
20210408,1001,27615,84900,-140,-700,0.33,0.2
20210408,1002,27615,84900,-140,-700,0.33,0.2
20210408,1003,27615,84900,-140,-700,0.33,0.2
20210408,1004,27635,84900,-120,-700,0.33,0.17
20210408,1005,27620,84900,-135,-700,0.33,0.19
20210408,1006,27610,84800,-145,-800,0.33,0.18
20210408,1007,27640,84900,-115,-700,0.33,0.16
20210408,1008,27635,84800,-120,-800,0.33,0.15
20210408,1009,27630,84900,-125,-700,0.33,0.18
20210408,1010,27630,84800,-125,-800,0.33,0.16
20210408,1011,27630,84800,-125,-800,0.33,0.16
20210408,1012,27610,84800,-145,-800,0.33,0.18
20210408,1013,27585,84700,-170,-900,0.33,0.19
20210408,1014,27605,84800,-150,-800,0.33,0.19
20210408,1015,27605,84900,-150,-700,0.33,0.21
20210408,1016,27615,84900,-140,-700,0.33,0.2
20210408,1017,27625,84800,-130,-800,0.33,0.16
20210408,1018,27625,84900,-130,-700,0.33,0.19
20210408,1019,27610,84900,-145,-700,0.33,0.21
20210408,1020,27610,84900,-145,-700,0.33,0.21
20210408,1021,27625,84800,-130,-800,0.33,0.16
20210408,1022,27635,84900,-120,-700,0.33,0.17
20210408,1023,27645,84800,-110,-800,0.33,0.14
20210408,1024,27665,84800,-90,-800,0.33,0.11
20210408,1025,27670,84900,-85,-700,0.33,0.12
20210408,1026,27675,84900,-80,-700,0.33,0.11
20210408,1027,27685,84900,-70,-700,0.33,0.1
20210408,1028,27685,84800,-70,-800,0.33,0.09
20210408,1029,27685,84900,-70,-700,0.33,0.1
20210408,1030,27675,84900,-80,-700,0.33,0.11
20210408,1031,27680,84800,-75,-800,0.33,0.09
20210408,1032,27675,84800,-80,-800,0.33,0.1
20210408,1033,27670,84900,-85,-700,0.33,0.12
20210408,1034,27700,84900,-55,-700,0.33,0.08
20210408,1035,27695,84900,-60,-700,0.33,0.09
20210408,1036,27695,85000,-60,-600,0.33,0.1
20210408,1037,27710,85000,-45,-600,0.33,0.08
20210408,1038,27715,84900,-40,-700,0.33,0.06
20210408,1039,27735,85000,-20,-600,0.33,0.03
20210408,1040,27725,85000,-30,-600,0.33,0.05
20210408,1041,27735,85000,-20,-600,0.33,0.03
20210408,1042,27725,85000,-30,-600,0.33,0.05
20210408,1043,27730,84900,-25,-700,0.33,0.04
20210408,1044,27730,84900,-25,-700,0.33,0.04
20210408,1045,27755,84900,0,-700,0.33,-0.0
20210408,1046,27740,84900,-15,-700,0.33,0.02
20210408,1047,27730,85000,-25,-600,0.33,0.04
20210408,1048,27730,84900,-25,-700,0.33,0.04
20210408,1049,27725,84900,-30,-700,0.33,0.04
20210408,1050,27740,85000,-15,-600,0.33,0.02
20210408,1051,27720,84900,-35,-700,0.33,0.05
20210408,1052,27710,84900,-45,-700,0.33,0.06
20210408,1053,27715,84900,-40,-700,0.33,0.06
20210408,1054,27715,84900,-40,-700,0.33,0.06
20210408,1055,27710,84900,-45,-700,0.33,0.06
20210408,1056,27705,84900,-50,-700,0.33,0.07
20210408,1057,27680,84800,-75,-800,0.33,0.09
20210408,1058,27680,84800,-75,-800,0.33,0.09
20210408,1059,27660,84800,-95,-800,0.33,0.12
20210408,1100,27665,84900,-90,-700,0.33,0.13
20210408,1101,27655,84800,-100,-800,0.33,0.12
20210408,1102,27665,84800,-90,-800,0.33,0.11
20210408,1103,27670,84700,-85,-900,0.33,0.09
20210408,1104,27665,84700,-90,-900,0.33,0.1
20210408,1105,27660,84800,-95,-800,0.33,0.12
20210408,1106,27660,84800,-95,-800,0.33,0.12
20210408,1107,27660,84700,-95,-900,0.33,0.11
20210408,1108,27675,84800,-80,-800,0.33,0.1
20210408,1109,27690,84700,-65,-900,0.33,0.07
20210408,1110,27725,84800,-30,-800,0.33,0.04
20210408,1111,27715,84700,-40,-900,0.33,0.04
20210408,1112,27715,84800,-40,-800,0.33,0.05
20210408,1113,27725,84800,-30,-800,0.33,0.04
20210408,1114,27730,84800,-25,-800,0.33,0.03
20210408,1115,27710,84800,-45,-800,0.33,0.06
20210408,1116,27705,84900,-50,-700,0.33,0.07
20210408,1117,27705,84900,-50,-700,0.33,0.07
20210408,1118,27705,84700,-50,-900,0.33,0.06
20210408,1119,27710,84800,-45,-800,0.33,0.06
20210408,1120,27710,84800,-45,-800,0.33,0.06
20210408,1121,27720,84800,-35,-800,0.33,0.04
20210408,1122,27725,84700,-30,-900,0.33,0.03
20210408,1123,27730,84800,-25,-800,0.33,0.03
20210408,1124,27730,84800,-25,-800,0.33,0.03
20210408,1125,27740,84700,-15,-900,0.33,0.02
20210408,1126,27740,84800,-15,-800,0.33,0.02
20210408,1127,27750,84800,-5,-800,0.33,0.01
20210408,1128,27750,84700,-5,-900,0.33,0.01
20210408,1129,27745,84700,-10,-900,0.33,0.01
20210408,1130,27735,84800,-20,-800,0.33,0.02
20210408,1131,27740,84800,-15,-800,0.33,0.02
20210408,1132,27740,84800,-15,-800,0.33,0.02
20210408,1133,27740,84800,-15,-800,0.33,0.02
20210408,1134,27735,84800,-20,-800,0.33,0.02
20210408,1135,27725,84800,-30,-800,0.33,0.04
20210408,1136,27730,84800,-25,-800,0.33,0.03
20210408,1137,27735,84700,-20,-900,0.33,0.02
20210408,1138,27740,84800,-15,-800,0.33,0.02
20210408,1139,27740,84700,-15,-900,0.33,0.02
20210408,1140,27745,84700,-10,-900,0.33,0.01
20210408,1141,27750,84800,-5,-800,0.33,0.01
20210408,1142,27780,84900,25,-700,0.33,-0.04
20210408,1143,27780,84900,25,-700,0.33,-0.04
20210408,1144,27780,84900,25,-700,0.33,-0.04
20210408,1145,27785,84900,30,-700,0.33,-0.04
20210408,1146,27800,84800,45,-800,0.33,-0.06
20210408,1147,27780,84700,25,-900,0.33,-0.03
20210408,1148,27755,84800,0,-800,0.33,-0.0
20210408,1149,27760,84700,5,-900,0.33,-0.01
20210408,1150,27760,84800,5,-800,0.33,-0.01
20210408,1151,27765,84700,10,-900,0.33,-0.01
20210408,1152,27765,84800,10,-800,0.33,-0.01
20210408,1153,27765,84700,10,-900,0.33,-0.01
20210408,1154,27775,84700,20,-900,0.33,-0.02
20210408,1155,27780,84800,25,-800,0.33,-0.03
20210408,1156,27790,84800,35,-800,0.33,-0.04
20210408,1157,27800,84800,45,-800,0.33,-0.06
20210408,1158,27815,84800,60,-800,0.33,-0.08
20210408,1159,27815,84800,60,-800,0.33,-0.08
20210408,1200,27815,84800,60,-800,0.33,-0.08
20210408,1201,27810,84800,55,-800,0.33,-0.07
20210408,1202,27810,84800,55,-800,0.33,-0.07
20210408,1203,27810,84800,55,-800,0.33,-0.07
20210408,1204,27800,84700,45,-900,0.33,-0.05
20210408,1205,27805,84800,50,-800,0.33,-0.06
20210408,1206,27800,84800,45,-800,0.33,-0.06
20210408,1207,27810,84800,55,-800,0.33,-0.07
20210408,1208,27795,84800,40,-800,0.33,-0.05
20210408,1209,27800,84700,45,-900,0.33,-0.05
20210408,1210,27800,84700,45,-900,0.33,-0.05
20210408,1211,27810,84800,55,-800,0.33,-0.07
20210408,1212,27800,84700,45,-900,0.33,-0.05
20210408,1213,27790,84700,35,-900,0.33,-0.04
20210408,1214,27805,84700,50,-900,0.33,-0.06
20210408,1215,27800,84800,45,-800,0.33,-0.06
20210408,1216,27795,84700,40,-900,0.33,-0.04
20210408,1217,27800,84700,45,-900,0.33,-0.05
20210408,1218,27785,84700,30,-900,0.33,-0.03
20210408,1219,27785,84600,30,-1000,0.33,-0.03
20210408,1220,27775,84600,20,-1000,0.33,-0.02
20210408,1221,27770,84600,15,-1000,0.33,-0.02
20210408,1222,27770,84600,15,-1000,0.33,-0.02
20210408,1223,27770,84600,15,-1000,0.33,-0.02
20210408,1224,27770,84700,15,-900,0.33,-0.02
20210408,1225,27775,84700,20,-900,0.33,-0.02
20210408,1226,27760,84600,5,-1000,0.33,-0.0
20210408,1227,27760,84600,5,-1000,0.33,-0.0
20210408,1228,27750,84700,-5,-900,0.33,0.01
20210408,1229,27755,84600,0,-1000,0.33,-0.0
20210408,1230,27760,84700,5,-900,0.33,-0.01
20210408,1231,27760,84700,5,-900,0.33,-0.01
20210408,1232,27765,84700,10,-900,0.33,-0.01
20210408,1233,27770,84600,15,-1000,0.33,-0.02
20210408,1234,27775,84700,20,-900,0.33,-0.02
20210408,1235,27765,84600,10,-1000,0.33,-0.01
20210408,1236,27760,84600,5,-1000,0.33,-0.0
20210408,1237,27755,84600,0,-1000,0.33,-0.0
20210408,1238,27750,84700,-5,-900,0.33,0.01
20210408,1239,27750,84600,-5,-1000,0.33,0.0
20210408,1240,27745,84600,-10,-1000,0.33,0.01
20210408,1241,27735,84600,-20,-1000,0.33,0.02
20210408,1242,27750,84600,-5,-1000,0.33,0.0
20210408,1243,27745,84700,-10,-900,0.33,0.01
20210408,1244,27735,84600,-20,-1000,0.33,0.02
20210408,1245,27740,84600,-15,-1000,0.33,0.02
20210408,1246,27740,84700,-15,-900,0.33,0.02
20210408,1247,27740,84600,-15,-1000,0.33,0.02
20210408,1248,27725,84600,-30,-1000,0.33,0.03
20210408,1249,27705,84500,-50,-1100,0.33,0.05
20210408,1250,27685,84500,-70,-1100,0.33,0.06
20210408,1251,27690,84500,-65,-1100,0.33,0.06
20210408,1252,27665,84500,-90,-1100,0.33,0.08
20210408,1253,27665,84500,-90,-1100,0.33,0.08
20210408,1254,27655,84600,-100,-1000,0.33,0.1
20210408,1255,27665,84500,-90,-1100,0.33,0.08
20210408,1256,27660,84600,-95,-1000,0.33,0.1
20210408,1257,27675,84600,-80,-1000,0.33,0.08
20210408,1258,27670,84500,-85,-1100,0.33,0.08
20210408,1259,27675,84600,-80,-1000,0.33,0.08
20210408,1300,27705,84500,-50,-1100,0.33,0.05
20210408,1301,27705,84500,-50,-1100,0.33,0.05
20210408,1302,27710,84500,-45,-1100,0.33,0.04
20210408,1303,27715,84500,-40,-1100,0.33,0.04
20210408,1304,27715,84600,-40,-1000,0.33,0.04
20210408,1305,27720,84500,-35,-1100,0.33,0.03
20210408,1306,27710,84500,-45,-1100,0.33,0.04
20210408,1307,27720,84500,-35,-1100,0.33,0.03
20210408,1308,27720,84500,-35,-1100,0.33,0.03
20210408,1309,27710,84500,-45,-1100,0.33,0.04
20210408,1310,27710,84500,-45,-1100,0.33,0.04
20210408,1311,27710,84500,-45,-1100,0.33,0.04
20210408,1312,27710,84600,-45,-1000,0.33,0.04
20210408,1313,27705,84500,-50,-1100,0.33,0.05
20210408,1314,27705,84500,-50,-1100,0.33,0.05
20210408,1315,27700,84400,-55,-1200,0.33,0.05
20210408,1316,27695,84500,-60,-1100,0.33,0.05
20210408,1317,27685,84500,-70,-1100,0.33,0.06
20210408,1318,27690,84500,-65,-1100,0.33,0.06
20210408,1319,27700,84500,-55,-1100,0.33,0.05
20210408,1320,27690,84500,-65,-1100,0.33,0.06
20210408,1321,27675,84400,-80,-1200,0.33,0.07
20210408,1322,27670,84400,-85,-1200,0.33,0.07
20210408,1323,27670,84300,-85,-1300,0.33,0.07
20210408,1324,27685,84300,-70,-1300,0.33,0.05
20210408,1325,27680,84300,-75,-1300,0.33,0.06
20210408,1326,27660,84400,-95,-1200,0.33,0.08
20210408,1327,27640,84400,-115,-1200,0.33,0.1
20210408,1328,27630,84200,-125,-1400,0.33,0.09
20210408,1329,27625,84300,-130,-1300,0.33,0.1
20210408,1330,27610,84300,-145,-1300,0.33,0.11
20210408,1331,27625,84300,-130,-1300,0.33,0.1
20210408,1332,27645,84200,-110,-1400,0.33,0.08
20210408,1333,27625,84300,-130,-1300,0.33,0.1
20210408,1334,27630,84300,-125,-1300,0.33,0.1
20210408,1335,27635,84200,-120,-1400,0.33,0.09
20210408,1336,27635,84200,-120,-1400,0.33,0.09
20210408,1337,27640,84200,-115,-1400,0.33,0.08
20210408,1338,27640,84200,-115,-1400,0.33,0.08
20210408,1339,27650,84300,-105,-1300,0.33,0.08
20210408,1340,27650,84200,-105,-1400,0.33,0.08
20210408,1341,27645,84300,-110,-1300,0.33,0.08
20210408,1342,27630,84200,-125,-1400,0.33,0.09
